car_brand,car_name,year,km_driven,fuel,transmission,price,city
Kia,Kia SeltosGTX Plus,2021,"37,000kms",Petrol,Manual,₹10.95 Lakh,kolkata
Jeep,Jeep Compass2.0 Limited,2019,"39,497kms",Diesel,Manual,₹10.25 Lakh,kolkata
Volkswagen,Volkswagen Taigun1.0 TSI Topline BSVI,2022,"33,016kms",Petrol,Manual,₹10.50 Lakh,kolkata
Kia,Kia SeltosHTK Plus,2023,"21,504kms",Petrol,Manual,₹12.25 Lakh,kolkata
Hyundai,Hyundai CretaSX,2023,"7,000kms",Petrol,Manual,₹11.99 Lakh,kolkata
Skoda,Skoda Slavia1.0 TSI Style,2023,"8,157kms",Petrol,Manual,₹10.99 Lakh,kolkata
Kia,Kia SeltosHTK Plus,2023,"21,504kms",Petrol,Manual,₹12.25 Lakh,kolkata
Hyundai,Hyundai CretaSX (O),2024,"15,000kms",Petrol,Manual,₹14.75 Lakh,kolkata
Kia,Kia SeltosGTX Plus,2021,"37,000kms",Petrol,Manual,₹10.95 Lakh,kolkata
Jeep,Jeep Compass2.0 Limited,2019,"39,497kms",Diesel,Manual,₹10.25 Lakh,kolkata
Volkswagen,Volkswagen Taigun1.0 TSI Topline BSVI,2022,"33,016kms",Petrol,Manual,₹10.50 Lakh,kolkata
Maruti,Maruti Baleno1.2 CVT Alpha,2018,"44,873kms",Petrol,Automatic,₹4.76 Lakh,kolkata
Renault,Renault KWID1.0 RXT Opt,2021,"33,081kms",Petrol,Manual,₹3.55 Lakh,kolkata
Renault,Renault KWID1.0 RXT AMT Opt,2021,"73,931kms",Petrol,Automatic,₹3.59 Lakh,kolkata
Maruti,Maruti CiazPetrol,2018,"96,791kms",Diesel,Manual,₹4.59 Lakh,kolkata
Honda,Honda Amaze 2nd GenS BSVI,2022,"20,831kms",Petrol,Manual,₹4.60 Lakh,kolkata
Toyota,Toyota GlanzaS,2023,"4,041kms",Petrol,Manual,₹5.30 Lakh,kolkata
Tata,Tata TiagoXZA AMT,2020,"1,08,554kms",Petrol,Automatic,₹4.17 Lakh,kolkata
Hyundai,Hyundai i20Petrol CVT Asta,2018,"49,000kms",Petrol,Automatic,₹4.50 Lakh,kolkata
Toyota,Toyota YarisVX BSIV,2018,"36,000kms",Petrol,Manual,₹4.65 Lakh,kolkata
Maruti,2020Maruti S-PressoVXI  -2022,2019,"32,000kms",Petrol,Manual,₹3.35 Lakh,kolkata
Maruti,Maruti S CrossZeta DDiS 200 SH,2017,"50,000kms",Diesel,Manual,₹5.25 Lakh,kolkata
Hyundai,Hyundai i201.2 Asta,2018,"50,000kms",Petrol,Manual,₹4.85 Lakh,kolkata
Maruti,Maruti Wagon RZXI 1.2,2020,"42,000kms",Petrol,Manual,₹4.55 Lakh,kolkata
Toyota,Toyota YarisVX BSIV,2018,"36,000kms",Petrol,Manual,₹4.65 Lakh,kolkata
Maruti,2020Maruti S-PressoVXI  -2022,2019,"32,000kms",Petrol,Manual,₹3.35 Lakh,kolkata
Maruti,Maruti S CrossZeta DDiS 200 SH,2017,"50,000kms",Diesel,Manual,₹5.25 Lakh,kolkata
Hyundai,Hyundai i201.2 Asta,2018,"50,000kms",Petrol,Manual,₹4.85 Lakh,kolkata
Maruti,Maruti Wagon RZXI 1.2,2020,"42,000kms",Petrol,Manual,₹4.55 Lakh,kolkata
Mahindra,Mahindra XUV500R W10 FWD,2015,"90,000kms",Diesel,Manual,₹5.95 Lakh,kolkata
Maruti,2020Maruti S-PressoVXI  -2022,2019,"50,000kms",Petrol,Manual,₹3.60 Lakh,kolkata
Renault,Renault KWIDRXL BSIV,2020,"29,000kms",Petrol,Manual,₹3.40 Lakh,kolkata
Skoda,Skoda Rapid1.6 MPI Elegance AT,2017,"47,850kms",Petrol,Automatic,₹5.10 Lakh,kolkata
Honda,Honda AmazeV Petrol BSIV,2019,"43,000kms",Petrol,Manual,₹4.50 Lakh,kolkata
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"31,000kms",Petrol,Manual,₹4.11 Lakh,kolkata
Hyundai,Hyundai Grand i101.2 Kappa Sportz Dual Tone,2018,"35,000kms",Petrol,Manual,₹4.25 Lakh,kolkata
Honda,Honda Cityi-VTEC VX,2017,"57,000kms",Petrol,Manual,₹4.70 Lakh,kolkata
Maruti,Maruti Vitara BrezzaVXI,2021,"51,000kms",Petrol,Manual,₹5.50 Lakh,kolkata
Hyundai,Hyundai AuraSX Plus AMT,2020,"31,275kms",Petrol,Automatic,₹5.75 Lakh,kolkata
Maruti,Maruti Baleno1.2 CVT Delta,2016,"60,141kms",Petrol,Automatic,₹4.25 Lakh,kolkata
Honda,Honda WR-Vi-VTEC VX,2019,"18,900kms",Petrol,Manual,₹5.49 Lakh,kolkata
Renault,Renault KWIDRXT,2023,"20,451kms",Petrol,Manual,₹3.75 Lakh,kolkata
Skoda,Skoda Rapid1.6 MPI Ambition BSIV,2019,"45,231kms",Petrol,Manual,₹4.55 Lakh,kolkata
Skoda,Skoda Rapid1.6 MPI Ambition BSIV,2020,"45,231kms",Petrol,Manual,₹4.55 Lakh,kolkata
Honda,Honda Cityi-VTEC VX,2017,"57,000kms",Petrol,Manual,₹4.70 Lakh,kolkata
Maruti,Maruti Vitara BrezzaVXI,2021,"51,000kms",Petrol,Manual,₹5.50 Lakh,kolkata
Maruti,Maruti Ignis1.2 Delta BSIV,2019,"35,000kms",Petrol,Manual,₹3.65 Lakh,kolkata
Skoda,Skoda Rapid1.6 MPI Ambition BSIV,2019,"45,231kms",Petrol,Manual,₹4.55 Lakh,kolkata
Honda,Honda BR-Vi-VTEC V MT,2016,"18,000kms",Petrol,Manual,₹4.50 Lakh,kolkata
Honda,Honda WR-Vi-VTEC VX,2019,"18,900kms",Petrol,Manual,₹5.49 Lakh,kolkata
Maruti,Maruti S-PressoVXi Plus BSVI,2023,"27,000kms",Petrol,Manual,₹3.85 Lakh,kolkata
Hyundai,Hyundai i201.2 Asta,2018,"62,000kms",Petrol,Manual,₹4.65 Lakh,kolkata
Ford,Ford Ecosport1.5 Diesel Ambiente BSIV,2017,"47,527kms",Diesel,Manual,₹3.34 Lakh,kolkata
Skoda,Skoda Rapid1.6 MPI AT Elegance,2016,"48,000kms",Petrol,Automatic,₹5.10 Lakh,kolkata
Renault,Renault KWIDRXT,2023,"20,451kms",Petrol,Manual,₹3.75 Lakh,kolkata
Hyundai,Hyundai AuraSX Plus AMT,2020,"31,275kms",Petrol,Automatic,₹5.75 Lakh,kolkata
Maruti,Maruti Baleno1.2 CVT Delta,2016,"60,141kms",Petrol,Automatic,₹4.25 Lakh,kolkata
Maruti,Maruti Celerio XZXI,2021,"50,000kms",Petrol,Manual,₹3.99 Lakh,kolkata
Skoda,Skoda Rapid1.6 MPI Ambition BSIV,2020,"45,231kms",Petrol,Manual,₹4.55 Lakh,kolkata
Jeep,Jeep Compass2.0 Sport,2018,"55,000kms",Diesel,Manual,₹6.49 Lakh,kolkata
Maruti,Maruti RitzVXi,2012,"53,465kms",Petrol,Manual,₹1.40 Lakh,kolkata
Toyota,Toyota Fortuner4x2 Manual,2016,"75,000kms",Diesel,Manual,₹22.33 Lakh,kolkata
Toyota,Toyota CamryHybrid 2.5,2019,"8,520kms",Petrol,Automatic,₹22.20 Lakh,kolkata
