car_brand,car_name,year,km_driven,fuel,transmission,price,city
Honda,Honda CityV MT,2010,"75,000kms",Petrol,Manual,₹2.51 Lakh,ahmedabad
Hyundai,Hyundai Grand i10Sportz,2015,"55,600kms",Petrol,Manual,₹2.95 Lakh,ahmedabad
Hyundai,Hyundai Santro XingGL,2011,"56,000kms",Petrol,Manual,₹1.75 Lakh,ahmedabad
Nissan,Nissan SunnyXE,2016,"79,000kms",Petrol,Manual,₹2.99 Lakh,ahmedabad
Volkswagen,Volkswagen Polo1.2 MPI Comfortline,2015,"80,000kms",Petrol,Manual,₹2.75 Lakh,ahmedabad
Honda,Honda Jazz1.2 V i VTEC,2015,"83,000kms",Petrol,Manual,₹2.90 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Asta,2017,"72,080kms",Petrol,Manual,₹4.37 Lakh,ahmedabad
Maruti,Maruti Wagon RVXI CNG,2016,"52,324kms",CNG,Manual,₹3.33 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2019,"45,000kms",Petrol,Manual,₹4.25 Lakh,ahmedabad
Hyundai,Hyundai VernaSX IVT Opt,2023,"28,000kms",Petrol,Automatic,₹10.99 Lakh,ahmedabad
Honda,Honda WR-Vi-VTEC VX,2022,"42,606kms",Petrol,Manual,₹7.94 Lakh,ahmedabad
Hyundai,Hyundai XcentPetrol,2014,"85,244kms",Petrol,Manual,₹3.40 Lakh,ahmedabad
Tata,Tata TiagoXT CNG BSVI,2022,"99,275kms",CNG,Manual,₹4.17 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2018,"68,907kms",Petrol,Manual,₹4.01 Lakh,ahmedabad
Hyundai,Hyundai VernaSX IVT Opt,2023,"28,000kms",Petrol,Automatic,₹10.99 Lakh,ahmedabad
Honda,Honda WR-Vi-VTEC VX,2022,"42,606kms",Petrol,Manual,₹7.94 Lakh,ahmedabad
Maruti,Maruti SwiftVXI,2017,"88,775kms",Petrol,Manual,₹3.28 Lakh,ahmedabad
Hyundai,Hyundai AuraSX Plus AMT,2022,"67,386kms",Petrol,Automatic,₹5.56 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2017,"33,333kms",Petrol,Manual,₹4.35 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2014,"95,519kms",Petrol,Manual,₹3.41 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2013,"57,143kms",Petrol,Manual,₹3.38 Lakh,ahmedabad
Maruti,Maruti SwiftVXI,2012,"72,677kms",Petrol,Manual,₹3.18 Lakh,ahmedabad
Ford,Ford Ecosport1.5 Ti VCT MT Titanium,2017,"70,716kms",Petrol,Manual,₹3.57 Lakh,ahmedabad
Maruti,Maruti Alto K10VXI,2019,"51,610kms",Petrol,Manual,₹3.45 Lakh,ahmedabad
Maruti,Maruti CelerioZXI,2017,"1,12,035kms",Petrol,Manual,₹3.47 Lakh,ahmedabad
Volkswagen,Volkswagen Polo1.0 MPI Comfortline,2018,"66,524kms",Petrol,Manual,₹4.27 Lakh,ahmedabad
Maruti,Maruti BalenoDelta Diesel,2016,"44,193kms",Diesel,Manual,₹4.44 Lakh,ahmedabad
Tata,Tata TiagoXZ CNG,2023,"41,309kms",CNG,Manual,₹5.77 Lakh,ahmedabad
Tata,Tata TiagoXZA Plus,2020,"70,575kms",Petrol,Automatic,₹4.06 Lakh,ahmedabad
Maruti,Maruti Alto 800LXI Opt,2022,"29,405kms",Petrol,Manual,₹3.48 Lakh,ahmedabad
Maruti,Maruti Wagon RVXI 1.2,2016,"18,191kms",Petrol,Manual,₹3.90 Lakh,ahmedabad
Honda,Honda Amaze 2nd GenS,2016,"13,295kms",Petrol,Manual,₹4.41 Lakh,ahmedabad
Maruti,Maruti Ignis1.2 Delta BSIV,2018,"33,163kms",Petrol,Manual,₹4 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2018,"35,771kms",Petrol,Manual,₹4.11 Lakh,ahmedabad
Maruti,Maruti Alto 800LXI Opt,2022,"29,405kms",Petrol,Manual,₹3.48 Lakh,ahmedabad
Maruti,Maruti Wagon RVXI 1.2,2016,"18,191kms",Petrol,Manual,₹3.90 Lakh,ahmedabad
Honda,Honda Amaze 2nd GenS,2016,"13,295kms",Petrol,Manual,₹4.41 Lakh,ahmedabad
Maruti,Maruti Ignis1.2 Delta BSIV,2018,"33,163kms",Petrol,Manual,₹4 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2018,"35,771kms",Petrol,Manual,₹4.11 Lakh,ahmedabad
Maruti,Maruti BalenoZeta Diesel,2016,"63,444kms",Diesel,Manual,₹4.41 Lakh,ahmedabad
Maruti,Maruti SwiftVXI,2016,"1,16,687kms",Petrol,Manual,₹3.80 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2015,"24,284kms",Petrol,Manual,₹4.11 Lakh,ahmedabad
Hyundai,Hyundai XcentPetrol,2014,"85,244kms",Petrol,Manual,₹3.40 Lakh,ahmedabad
Tata,Tata TiagoXT CNG BSVI,2022,"99,275kms",CNG,Manual,₹4.17 Lakh,ahmedabad
Tata,Tata TigorXZ,2022,"26,406kms",Petrol,Manual,₹5.44 Lakh,ahmedabad
Maruti,Maruti SwiftLXi,2014,"48,878kms",Petrol,Manual,₹3.48 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2018,"68,907kms",Petrol,Manual,₹4.01 Lakh,ahmedabad
Maruti,Maruti Wagon RVXI,2021,"9,203kms",Petrol,Manual,₹4.26 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"82,119kms",Petrol,Manual,₹4.01 Lakh,ahmedabad
Maruti,Maruti SwiftLXI Option,2015,"77,434kms",Petrol,Manual,₹3.48 Lakh,ahmedabad
Hyundai,Hyundai SantroSportz,2020,"98,893kms",Petrol,Manual,₹3.33 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2019,"96,067kms",Petrol,Manual,₹4.36 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"30,514kms",Petrol,Manual,₹3.20 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2017,"69,784kms",Petrol,Manual,₹3.36 Lakh,ahmedabad
Maruti,Maruti SwiftLXI Option,2015,"77,434kms",Petrol,Manual,₹3.48 Lakh,ahmedabad
Tata,Tata TiagoXZA Plus,2020,"70,575kms",Petrol,Automatic,₹4.06 Lakh,ahmedabad
Maruti,Maruti Alto 800LXI Opt,2022,"29,405kms",Petrol,Manual,₹3.48 Lakh,ahmedabad
Maruti,Maruti Wagon RVXI 1.2,2016,"18,191kms",Petrol,Manual,₹3.90 Lakh,ahmedabad
Honda,Honda Amaze 2nd GenS,2016,"13,295kms",Petrol,Manual,₹4.41 Lakh,ahmedabad
Maruti,Maruti Ignis1.2 Delta BSIV,2018,"33,163kms",Petrol,Manual,₹4 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2018,"35,771kms",Petrol,Manual,₹4.11 Lakh,ahmedabad
Tata,Tata TigorXZ,2022,"26,406kms",Petrol,Manual,₹5.44 Lakh,ahmedabad
Maruti,Maruti SwiftLXi,2014,"48,878kms",Petrol,Manual,₹3.48 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2016,"54,327kms",Petrol,Manual,₹4.05 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"90,609kms",Petrol,Manual,₹3.93 Lakh,ahmedabad
Skoda,Skoda Rapid1.0 TSI Ambition AT,2021,"1,06,339kms",Petrol,Automatic,₹4.35 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz Option AT,2018,"39,647kms",Petrol,Automatic,₹4.62 Lakh,ahmedabad
Hyundai,Hyundai SantroAsta,2019,"72,843kms",Petrol,Manual,₹3.93 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Asta,2018,"64,546kms",Petrol,Manual,₹4.35 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2016,"52,660kms",Petrol,Manual,₹3.93 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz Option,2017,"74,031kms",Petrol,Manual,₹4.12 Lakh,ahmedabad
Honda,Honda Amaze 2nd GenS,2016,"1,10,692kms",Petrol,Manual,₹3.35 Lakh,ahmedabad
Honda,Honda BrioVX,2015,"43,705kms",Petrol,Manual,₹3.12 Lakh,ahmedabad
Maruti,Maruti Wagon RVXI 1.2,2016,"49,563kms",Petrol,Manual,₹3.36 Lakh,ahmedabad
Skoda,Skoda Rapid1.0 TSI Onyx,2021,"87,562kms",Petrol,Manual,₹5.78 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"90,609kms",Petrol,Manual,₹3.93 Lakh,ahmedabad
Skoda,Skoda Rapid1.0 TSI Ambition AT,2021,"1,06,339kms",Petrol,Automatic,₹4.35 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz Option AT,2018,"39,647kms",Petrol,Automatic,₹4.62 Lakh,ahmedabad
Hyundai,Hyundai SantroAsta,2019,"72,843kms",Petrol,Manual,₹3.93 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Asta,2018,"64,546kms",Petrol,Manual,₹4.35 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2016,"52,660kms",Petrol,Manual,₹3.93 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 Kappa Sportz Option,2017,"74,031kms",Petrol,Manual,₹4.12 Lakh,ahmedabad
Hyundai,Hyundai i20Sportz 1.2,2017,"64,079kms",Petrol,Manual,₹3.76 Lakh,ahmedabad
Mahindra,Mahindra XUV300W8 BSIV,2019,"1,34,003kms",Petrol,Manual,₹5.73 Lakh,ahmedabad
Tata,Tata AltrozXT Diesel BSVI,2021,"75,000kms",Diesel,Manual,₹4.99 Lakh,ahmedabad
Maruti,Maruti Celerio XVXI BSIV,2018,"71,000kms",Petrol,Manual,₹3.45 Lakh,ahmedabad
Hyundai,Hyundai Grand i101.2 CRDi Sportz,2016,"91,444kms",Diesel,Manual,₹3.50 Lakh,ahmedabad
Honda,Honda Cityi DTec SV,2016,"78,000kms",Diesel,Manual,₹3.55 Lakh,ahmedabad
