car_brand,car_name,year,km_driven,fuel,transmission,price,city
Hyundai,Hyundai Grand i10 NiosSportz,2024,"3,086kms",Petrol,Manual,₹7.02 Lakh,pune
Maruti,Maruti SwiftZXI BSVI,2021,"71,000kms",Petrol,Manual,₹6.31 Lakh,pune
Skoda,Skoda Kodiaq2.0 TDI Style,2018,"71,900kms",Diesel,Automatic,₹20.95 Lakh,pune
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Blue Efficiency,2013,"1,40,000kms",Diesel,Automatic,₹23.50 Lakh,pune
Audi,Audi Q745 TDI Quattro Technology,2016,"1,13,000kms",Diesel,Automatic,₹24.75 Lakh,pune
BMW,BMW X5xDrive 30d,2015,"1,01,000kms",Diesel,Automatic,₹28 Lakh,pune
Skoda,Skoda SuperbSportline BSVI,2021,"62,783kms",Petrol,Automatic,₹22.75 Lakh,pune
Lexus,Lexus NX300h,2018,"74,500kms",Petrol,Automatic,₹27.50 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Asta,2015,"62,079kms",Petrol,Manual,₹3.97 Lakh,pune
Renault,Renault KWID1.0 AMT RXT,2017,"45,250kms",Petrol,Automatic,₹2.92 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Sportz Option,2017,"99,978kms",Petrol,Manual,₹4.13 Lakh,pune
Honda,Honda Jazz1.2 SV i VTEC,2015,"57,633kms",Petrol,Manual,₹3.71 Lakh,pune
Maruti,Maruti Wagon RAMT VXI,2016,"49,646kms",Petrol,Automatic,₹3.35 Lakh,pune
Volkswagen,Volkswagen Ameo1.2 MPI Highline Plus,2017,"60,000kms",Petrol,Manual,₹4.75 Lakh,pune
Maruti,Maruti Vitara BrezzaZXI Plus AT Dual Tone,2025,"9,690kms",Petrol,Automatic,₹8.62 Lakh,pune
Maruti,Maruti RitzVXi,2014,"75,000kms",Petrol,Manual,₹2.90 Lakh,pune
Maruti,Maruti Alto 800VXI,2021,"10,210kms",Petrol,Manual,₹3.56 Lakh,pune
Maruti,Maruti Wagon RAMT VXI,2016,"49,646kms",Petrol,Automatic,₹3.35 Lakh,pune
Volkswagen,Volkswagen Ameo1.2 MPI Highline Plus,2017,"60,000kms",Petrol,Manual,₹4.75 Lakh,pune
Maruti,Maruti Vitara BrezzaZXI Plus AT Dual Tone,2025,"9,690kms",Petrol,Automatic,₹8.62 Lakh,pune
Maruti,Maruti RitzVXi,2014,"75,000kms",Petrol,Manual,₹2.90 Lakh,pune
Maruti,Maruti Alto 800VXI,2021,"10,210kms",Petrol,Manual,₹3.56 Lakh,pune
Hyundai,Hyundai SantroSportz CNG BSIV,2019,"1,07,083kms",CNG,Manual,₹3.65 Lakh,pune
Maruti,Maruti CelerioVXI CNG BSVI,2022,"76,000kms",CNG,Manual,₹4.91 Lakh,pune
Maruti,Maruti Swift DzireVXI,2013,"93,343kms",Petrol,Manual,₹2.58 Lakh,pune
Honda,Honda Cityi VTEC S,2015,"65,266kms",Petrol,Manual,₹3.61 Lakh,pune
Hyundai,Hyundai SantroAsta AMT,2021,"21,067kms",Petrol,Automatic,₹4.15 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2017,"1,03,882kms",Petrol,Manual,₹3.05 Lakh,pune
Maruti,Maruti BrezzaZxi DT BSVI,2023,"33,458kms",Petrol,Manual,₹9.80 Lakh,pune
Maruti,Maruti Swift DzireVXI,2014,"45,890kms",Petrol,Manual,₹2.84 Lakh,pune
Volkswagen,Volkswagen Polo1.2 MPI Highline,2015,"34,158kms",Petrol,Manual,₹3.49 Lakh,pune
Maruti,Maruti BalenoAlpha Diesel,2017,"85,488kms",Diesel,Manual,₹4.93 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2014,"50,355kms",Petrol,Manual,₹2.76 Lakh,pune
Honda,Honda AmazeS i-VTEC,2015,"21,576kms",Petrol,Manual,₹4.39 Lakh,pune
Honda,Honda BrioV MT,2012,"74,152kms",Petrol,Manual,₹2.52 Lakh,pune
Maruti,Maruti Ignis1.2 Delta BSIV,2018,"35,480kms",Petrol,Manual,₹3.34 Lakh,pune
Maruti,Maruti Alto 800LXI CNG,2016,"51,346kms",CNG,Manual,₹3.04 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2014,"50,355kms",Petrol,Manual,₹2.76 Lakh,pune
Honda,Honda AmazeS i-VTEC,2015,"21,576kms",Petrol,Manual,₹4.39 Lakh,pune
Honda,Honda BrioV MT,2012,"74,152kms",Petrol,Manual,₹2.52 Lakh,pune
Maruti,Maruti Ignis1.2 Delta BSIV,2018,"35,480kms",Petrol,Manual,₹3.34 Lakh,pune
Maruti,Maruti Alto 800LXI CNG,2016,"51,346kms",CNG,Manual,₹3.04 Lakh,pune
Tata,Tata Tiago1.05 Revotorq XZ,2018,"1,47,128kms",Diesel,Manual,₹3.15 Lakh,pune
Renault,Renault KWIDClimber 1.0 MT,2018,"34,387kms",Petrol,Manual,₹3.06 Lakh,pune
Volkswagen,Volkswagen Vento1.2 TSI Highline BSIV,2016,"1,01,834kms",Petrol,Automatic,₹4.94 Lakh,pune
Honda,Honda JazzVX,2017,"67,415kms",Petrol,Manual,₹4.93 Lakh,pune
Maruti,Maruti SwiftVXI,2017,"40,784kms",Petrol,Manual,₹4.09 Lakh,pune
Honda,Honda Cityi VTEC VX,2016,"44,977kms",Petrol,Manual,₹4.71 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2014,"75,832kms",Petrol,Manual,₹2.39 Lakh,pune
Maruti,Maruti CelerioZXI,2016,"81,350kms",Petrol,Manual,₹3.23 Lakh,pune
Honda,Honda AmazeV CVT,2024,"14,141kms",Petrol,Automatic,₹8.70 Lakh,pune
Ford,Ford FigoTrend,2018,"37,637kms",Petrol,Manual,₹4.05 Lakh,pune
Honda,Honda JazzVX,2016,"53,338kms",Petrol,Manual,₹4.55 Lakh,pune
Maruti,Maruti Wagon RVXI,2014,"1,54,440kms",Petrol,Manual,₹2.43 Lakh,pune
Maruti,Maruti Swift DzireVXI,2012,"65,798kms",Petrol,Manual,₹2.81 Lakh,pune
Honda,Honda AmazeVX i-VTEC,2015,"65,346kms",Petrol,Manual,₹4.25 Lakh,pune
Hyundai,Hyundai XcentPetrol,2014,"1,12,098kms",Petrol,Manual,₹3.51 Lakh,pune
Volkswagen,Volkswagen PoloPetrol Highline 1.2L,2014,"1,26,369kms",Petrol,Manual,₹3.66 Lakh,pune
Hyundai,Hyundai Grand i10 NiosAMT Sportz,2020,"53,521kms",Petrol,Automatic,₹4.59 Lakh,pune
Hyundai,Hyundai XcentPetrol,2019,"32,394kms",Petrol,Manual,₹5.10 Lakh,pune
Maruti,Maruti Ciaz1.3 Zeta,2018,"81,188kms",Diesel,Manual,₹5.96 Lakh,pune
Maruti,Maruti SwiftVXI,2013,"35,570kms",Petrol,Manual,₹2.69 Lakh,pune
Skoda,Skoda Kushaq1.5 TSI Ambition,2022,"25,945kms",Petrol,Manual,₹10.51 Lakh,pune
Hyundai,Hyundai i10Magna 1.1,2013,"42,110kms",Petrol,Manual,₹2.47 Lakh,pune
Tata,Tata AltrozXZA Plus DCT,2022,"33,465kms",Petrol,Automatic,₹7.07 Lakh,pune
Maruti,Maruti Alto K10VXI,2018,"49,760kms",Petrol,Manual,₹3.17 Lakh,pune
Maruti,Maruti Wagon RVXI,2014,"84,835kms",Petrol,Manual,₹2.89 Lakh,pune
Tata,Tata TiagoXZ Plus,2021,"36,484kms",Petrol,Manual,₹5.51 Lakh,pune
Hyundai,Hyundai XcentPetrol,2014,"55,659kms",Petrol,Manual,₹3.83 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2015,"73,609kms",Petrol,Manual,₹3.05 Lakh,pune
Maruti,Maruti Celerio XAMT ZXI,2020,"17,849kms",Petrol,Automatic,₹4.37 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2015,"1,20,332kms",Petrol,Manual,₹3.25 Lakh,pune
Tata,Tata Tiago1.2 Revotron XZ,2018,"1,02,630kms",Petrol,Manual,₹3.26 Lakh,pune
Hyundai,Hyundai i20Sportz BSVI,2021,"1,49,924kms",Petrol,Manual,₹5.05 Lakh,pune
Maruti,Maruti CelerioZXI AMT,2017,"98,088kms",Petrol,Automatic,₹3.27 Lakh,pune
Toyota,Toyota GlanzaV CVT,2020,"70,840kms",Petrol,Automatic,₹5.86 Lakh,pune
Honda,Honda WR-Vi-VTEC VX,2017,"47,415kms",Petrol,Manual,₹5.86 Lakh,pune
Tata,Tata Tiago1.2 Revotron XZ,2018,"1,02,630kms",Petrol,Manual,₹3.26 Lakh,pune
Hyundai,Hyundai i20Sportz BSVI,2021,"1,49,924kms",Petrol,Manual,₹5.05 Lakh,pune
Maruti,Maruti CelerioZXI AMT,2017,"98,088kms",Petrol,Automatic,₹3.27 Lakh,pune
Toyota,Toyota GlanzaV CVT,2020,"70,840kms",Petrol,Automatic,₹5.86 Lakh,pune
Honda,Honda WR-Vi-VTEC VX,2017,"47,415kms",Petrol,Manual,₹5.86 Lakh,pune
Maruti,Maruti Vitara BrezzaZDi,2017,"79,064kms",Diesel,Manual,₹6.76 Lakh,pune
Tata,Tata TigorXZ Plus,2018,"49,377kms",Petrol,Manual,₹4.29 Lakh,pune
Honda,Honda BrioS MT,2013,"1,04,471kms",Petrol,Manual,₹2.42 Lakh,pune
Maruti,Maruti CiazAT ZXi Plus,2016,"84,709kms",Petrol,Automatic,₹4.47 Lakh,pune
Tata,Tata AltrozXZ Plus BSVI,2022,"22,527kms",Petrol,Manual,₹6.14 Lakh,pune
Maruti,Maruti Wagon RVXI,2015,"68,911kms",Petrol,Manual,₹3 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2017,"34,864kms",Petrol,Manual,₹4.59 Lakh,pune
Hyundai,Hyundai Grand i10Asta,2015,"45,424kms",Petrol,Manual,₹3.58 Lakh,pune
Maruti,Maruti Swift DzireVXI 1.2,2019,"42,205kms",Petrol,Manual,₹4.81 Lakh,pune
Renault,Renault KWIDRXT,2016,"64,733kms",Petrol,Manual,₹2.49 Lakh,pune
Renault,Renault KigerRXZ Turbo CVT,2021,"43,974kms",Petrol,Automatic,₹7.32 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2020,"27,243kms",Petrol,Manual,₹5.69 Lakh,pune
Honda,Honda AmazeVX i-VTEC,2016,"1,01,981kms",Petrol,Manual,₹3.96 Lakh,pune
Maruti,Maruti BalenoZeta Diesel,2017,"51,814kms",Diesel,Manual,₹4.78 Lakh,pune
Maruti,Maruti CiazAlpha AT BSVI,2020,"52,387kms",Petrol,Automatic,₹6.83 Lakh,pune
Honda,Honda AmazeVX i-VTEC,2014,"70,761kms",Petrol,Manual,₹3.54 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2019,"71,622kms",Petrol,Manual,₹3.72 Lakh,pune
Toyota,Toyota Etios LivaVD,2016,"55,478kms",Diesel,Manual,₹5.80 Lakh,pune
Maruti,Maruti CiazZXi,2015,"40,416kms",Petrol,Manual,₹4.93 Lakh,pune
Maruti,Maruti CiazZXi,2015,"81,798kms",Petrol,Manual,₹4.93 Lakh,pune
Maruti,Maruti Wagon RVXI,2015,"1,00,731kms",Petrol,Manual,₹2.88 Lakh,pune
Hyundai,Hyundai XcentPetrol,2019,"65,831kms",Petrol,Manual,₹4.99 Lakh,pune
Renault,Renault KWIDRXT,2016,"64,583kms",Petrol,Manual,₹2.68 Lakh,pune
Honda,Honda CityVX MT,2015,"1,13,657kms",Petrol,Manual,₹4.76 Lakh,pune
Honda,Honda Jazz1.2 V AT i VTEC,2017,"78,115kms",Petrol,Automatic,₹3.37 Lakh,pune
Honda,Honda AmazeVX i-VTEC,2014,"36,857kms",Petrol,Manual,₹3.86 Lakh,pune
Hyundai,Hyundai Grand i10Asta Option,2015,"1,09,122kms",Petrol,Manual,₹2.77 Lakh,pune
Honda,Honda BrioVX,2014,"54,476kms",Petrol,Manual,₹2.81 Lakh,pune
Honda,Honda Cityi VTEC SV,2015,"34,955kms",Petrol,Manual,₹3.58 Lakh,pune
Hyundai,Hyundai i20 Active1.2,2017,"89,767kms",Petrol,Manual,₹3.82 Lakh,pune
Volkswagen,Volkswagen PoloPetrol Comfortline 1.2L,2016,"1,36,327kms",Petrol,Manual,₹3.62 Lakh,pune
Maruti,Maruti Wagon RVXI 1.2,2017,"1,08,175kms",Petrol,Manual,₹3.14 Lakh,pune
Hyundai,Hyundai Grand i10Sportz,2015,"42,040kms",Petrol,Manual,₹3.07 Lakh,pune
Tata,Tata Tiago1.2 Revotron XE,2018,"62,656kms",Petrol,Manual,₹3.22 Lakh,pune
Volkswagen,Volkswagen PoloGT TSI,2017,"61,917kms",Petrol,Automatic,₹5.18 Lakh,pune
Volkswagen,Volkswagen PoloPetrol Comfortline 1.2L,2016,"1,36,327kms",Petrol,Manual,₹3.62 Lakh,pune
Maruti,Maruti Wagon RVXI 1.2,2017,"1,08,175kms",Petrol,Manual,₹3.14 Lakh,pune
Hyundai,Hyundai Grand i10Sportz,2015,"42,040kms",Petrol,Manual,₹3.07 Lakh,pune
Tata,Tata Tiago1.2 Revotron XE,2018,"62,656kms",Petrol,Manual,₹3.22 Lakh,pune
Volkswagen,Volkswagen PoloGT TSI,2017,"61,917kms",Petrol,Automatic,₹5.18 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2014,"10,840kms",Petrol,Manual,₹3.62 Lakh,pune
Honda,Honda JazzV,2016,"1,01,432kms",Petrol,Manual,₹4.10 Lakh,pune
Maruti,Maruti Wagon RLXI BSVI,2014,"60,247kms",Petrol,Manual,₹2.38 Lakh,pune
Maruti,Maruti SwiftZXI,2017,"69,521kms",Petrol,Manual,₹5.03 Lakh,pune
Maruti,Maruti Wagon RVXI 1.2,2017,"52,301kms",Petrol,Manual,₹3.41 Lakh,pune
Maruti,Maruti CiazZXi,2016,"61,343kms",Petrol,Manual,₹5.83 Lakh,pune
Tata,Tata Tiago1.2 Revotron XZA,2017,"21,672kms",Petrol,Automatic,₹4.45 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2019,"20,358kms",Petrol,Manual,₹4.81 Lakh,pune
Maruti,Maruti SwiftVXI,2014,"77,393kms",Petrol,Manual,₹2.75 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Asta,2016,"40,543kms",Petrol,Manual,₹3.67 Lakh,pune
Hyundai,Hyundai Xcent1.2 VTVT S,2014,"77,445kms",Petrol,Manual,₹3.45 Lakh,pune
Maruti,Maruti Alto 800VXI,2014,"56,164kms",Petrol,Manual,₹2.49 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2013,"32,971kms",Petrol,Manual,₹3.42 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2017,"1,18,523kms",Petrol,Manual,₹4.68 Lakh,pune
Renault,Renault KWID1.0 RXT AMT Opt,2021,"38,103kms",Petrol,Automatic,₹4 Lakh,pune
Honda,Honda BrioExclusive Edition,2013,"72,000kms",Petrol,Manual,₹2.90 Lakh,pune
Maruti,Maruti Baleno1.2 Delta,2019,"57,000kms",Petrol,Manual,₹5.15 Lakh,pune
Hyundai,Hyundai Verna1.6 SX VTVT (O),2014,"90,000kms",Petrol,Manual,₹3.50 Lakh,pune
Maruti,Maruti Wagon RLXI BS IV,2015,"75,346kms",Petrol,Manual,₹3.25 Lakh,pune
Maruti,Maruti Swift DzireVXI,2013,"1,28,000kms",Petrol,Manual,₹3.75 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"43,000kms",Petrol,Manual,₹4 Lakh,pune
Hyundai,Hyundai Creta1.6 CRDi SX Option,2018,"76,000kms",Diesel,Manual,₹10.50 Lakh,pune
Maruti,Maruti Wagon RLXI BS IV,2011,"85,000kms",Petrol,Manual,₹2.40 Lakh,pune
Renault,Renault KWID1.0 RXT Opt BSIV,2019,"32,000kms",Petrol,Manual,₹3.50 Lakh,pune
Honda,Honda JazzBasic,2012,"86,233kms",Petrol,Manual,₹2.60 Lakh,pune
Ford,Ford FigoDiesel EXI,2014,"89,000kms",Diesel,Manual,₹2.60 Lakh,pune
Honda,Honda JazzV CVT,2018,"58,000kms",Petrol,Automatic,₹5.40 Lakh,pune
Maruti,Maruti Baleno1.2 Zeta,2016,"48,000kms",Petrol,Manual,₹4.70 Lakh,pune
Skoda,Skoda Rapid1.6 MPI Elegance Plus,2015,"51,000kms",Petrol,Manual,₹4.85 Lakh,pune
Volkswagen,Volkswagen Polo1.2 MPI Comfortline,2015,"55,000kms",Petrol,Manual,₹4.25 Lakh,pune
Maruti,Maruti Swift DzireVXI,2015,"48,000kms",Petrol,Manual,₹4.90 Lakh,pune
Skoda,Skoda Rapid1.6 TDI Ambition Plus,2014,"1,06,000kms",Diesel,Manual,₹3.95 Lakh,pune
Maruti,Maruti Wagon RLXI BS IV,2012,"95,234kms",Petrol,Manual,₹2.45 Lakh,pune
Maruti,Maruti Swift DzireVXI,2014,"47,619kms",Petrol,Manual,₹4.25 Lakh,pune
Hyundai,Hyundai i201.2 Spotz,2018,"35,900kms",Petrol,Manual,₹5.65 Lakh,pune
Maruti,Maruti Baleno1.2 Zeta,2017,"97,724kms",Petrol,Manual,₹4.37 Lakh,pune
Hyundai,Hyundai Grand i10Asta Option,2015,"96,881kms",Petrol,Manual,₹3.20 Lakh,pune
Honda,Honda Jazz1.2 SV i VTEC,2018,"48,966kms",Petrol,Manual,₹4.68 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Asta,2015,"79,018kms",Petrol,Manual,₹4.09 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Asta,2014,"1,23,232kms",Petrol,Manual,₹3.32 Lakh,pune
Maruti,Maruti Alto K10VXI AMT,2015,"46,619kms",Petrol,Automatic,₹2.97 Lakh,pune
Honda,Honda Cityi VTEC V,2015,"90,156kms",Petrol,Manual,₹3.74 Lakh,pune
Volkswagen,Volkswagen PoloGT TSI,2017,"59,524kms",Petrol,Automatic,₹4.84 Lakh,pune
Tata,Tata Tiago1.2 Revotron XZA,2018,"1,45,004kms",Petrol,Automatic,₹3.33 Lakh,pune
Maruti,Maruti CelerioZXI AMT,2018,"31,654kms",Petrol,Automatic,₹4.26 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Asta,2017,"92,434kms",Petrol,Manual,₹4.17 Lakh,pune
Hyundai,Hyundai i10Magna 1.1,2015,"72,559kms",Petrol,Manual,₹2.99 Lakh,pune
Maruti,Maruti SwiftVXI,2022,"33,926kms",Petrol,Manual,₹5.87 Lakh,pune
Maruti,Maruti Ignis1.2 Alpha BSIV,2021,"19,687kms",Petrol,Manual,₹4.75 Lakh,pune
Maruti,Maruti SwiftVXI,2016,"98,776kms",Petrol,Manual,₹2.87 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2016,"71,856kms",Petrol,Manual,₹4.44 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2014,"99,114kms",Petrol,Manual,₹2.42 Lakh,pune
Maruti,Maruti DzireVXI,2017,"41,506kms",Petrol,Manual,₹5.12 Lakh,pune
Maruti,Maruti Wagon RVXI,2016,"50,249kms",Petrol,Manual,₹3.31 Lakh,pune
Hyundai,Hyundai i20Sportz Petrol,2014,"56,724kms",Petrol,Manual,₹2.54 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2016,"71,856kms",Petrol,Manual,₹4.44 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2014,"99,114kms",Petrol,Manual,₹2.42 Lakh,pune
Maruti,Maruti DzireVXI,2017,"41,506kms",Petrol,Manual,₹5.12 Lakh,pune
Maruti,Maruti Wagon RVXI,2016,"50,249kms",Petrol,Manual,₹3.31 Lakh,pune
Hyundai,Hyundai i20Sportz Petrol,2014,"56,724kms",Petrol,Manual,₹2.54 Lakh,pune
Renault,Renault KWIDClimber 1.0 AMT,2017,"86,070kms",Petrol,Automatic,₹2.66 Lakh,pune
Honda,Honda WR-Vi-VTEC VX,2018,"88,090kms",Petrol,Manual,₹5.82 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2016,"44,861kms",Petrol,Manual,₹4.34 Lakh,pune
Hyundai,Hyundai Grand i10Magna,2015,"42,243kms",Petrol,Manual,₹3.10 Lakh,pune
Honda,Honda AmazeVX i-VTEC,2016,"47,472kms",Petrol,Manual,₹4.53 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2015,"62,494kms",Petrol,Manual,₹2.96 Lakh,pune
Hyundai,Hyundai EONMagna,2014,"52,274kms",Petrol,Manual,₹2.47 Lakh,pune
Hyundai,Hyundai i10Magna 1.2,2013,"56,834kms",Petrol,Manual,₹2.47 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2014,"68,208kms",Petrol,Manual,₹3.46 Lakh,pune
Maruti,Maruti Wagon RVXI,2018,"65,055kms",Petrol,Manual,₹3.53 Lakh,pune
Maruti,Maruti Alto K10VXI,2018,"49,760kms",Petrol,Manual,₹3.17 Lakh,pune
Maruti,Maruti Wagon RVXI,2014,"84,835kms",Petrol,Manual,₹2.89 Lakh,pune
Tata,Tata TiagoXZ Plus,2021,"36,484kms",Petrol,Manual,₹5.51 Lakh,pune
Hyundai,Hyundai XcentPetrol,2014,"55,659kms",Petrol,Manual,₹3.83 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2015,"73,609kms",Petrol,Manual,₹3.05 Lakh,pune
Maruti,Maruti Alto K10VXI,2018,"49,760kms",Petrol,Manual,₹3.17 Lakh,pune
Maruti,Maruti Wagon RVXI,2014,"84,835kms",Petrol,Manual,₹2.89 Lakh,pune
Tata,Tata TiagoXZ Plus,2021,"36,484kms",Petrol,Manual,₹5.51 Lakh,pune
Hyundai,Hyundai XcentPetrol,2014,"55,659kms",Petrol,Manual,₹3.83 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2015,"73,609kms",Petrol,Manual,₹3.05 Lakh,pune
Maruti,Maruti Celerio XAMT ZXI,2020,"17,849kms",Petrol,Automatic,₹4.37 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2015,"1,20,332kms",Petrol,Manual,₹3.25 Lakh,pune
Tata,Tata Tiago1.2 Revotron XZ,2018,"1,02,630kms",Petrol,Manual,₹3.26 Lakh,pune
Maruti,Maruti CiazRS ZXi Plus,2016,"53,859kms",Petrol,Manual,₹4.66 Lakh,pune
Honda,Honda Cityi VTEC CVT VX,2015,"65,375kms",Petrol,Automatic,₹5 Lakh,pune
Maruti,Maruti Baleno1.2 Alpha,2017,"68,491kms",Petrol,Manual,₹4.26 Lakh,pune
Volkswagen,Volkswagen Vento1.2 TSI Highline BSIV,2016,"55,110kms",Petrol,Automatic,₹5.48 Lakh,pune
Volkswagen,Volkswagen PoloGT TSI,2015,"1,38,864kms",Petrol,Automatic,₹3.48 Lakh,pune
Maruti,Maruti Ciaz1.4 AT Alpha,2021,"1,16,239kms",Petrol,Automatic,₹7.84 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2017,"81,590kms",Petrol,Manual,₹4.23 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2017,"41,472kms",Petrol,Manual,₹5.27 Lakh,pune
Volkswagen,Volkswagen Vento1.6 MPI ALL STAR,2016,"74,659kms",Petrol,Manual,₹3.48 Lakh,pune
Maruti,Maruti Wagon RAMT VXI,2016,"66,463kms",Petrol,Automatic,₹2.42 Lakh,pune
Hyundai,Hyundai i20Sportz Petrol,2013,"1,00,626kms",Petrol,Manual,₹2.51 Lakh,pune
Honda,Honda WR-Vi-VTEC VX,2017,"47,415kms",Petrol,Manual,₹5.86 Lakh,pune
Honda,Honda AmazeVX i-VTEC,2016,"47,472kms",Petrol,Manual,₹4.53 Lakh,pune
Hyundai,Hyundai i10Sportz 1.1L,2015,"62,494kms",Petrol,Manual,₹2.96 Lakh,pune
Hyundai,Hyundai EONMagna,2014,"52,274kms",Petrol,Manual,₹2.47 Lakh,pune
Hyundai,Hyundai i10Magna 1.2,2013,"56,834kms",Petrol,Manual,₹2.47 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2014,"68,208kms",Petrol,Manual,₹3.46 Lakh,pune
Maruti,Maruti Wagon RVXI,2018,"65,055kms",Petrol,Manual,₹3.53 Lakh,pune
Maruti,Maruti CiazRS ZXi Plus,2016,"53,859kms",Petrol,Manual,₹4.66 Lakh,pune
Honda,Honda Cityi VTEC CVT VX,2015,"65,375kms",Petrol,Automatic,₹5 Lakh,pune
Hyundai,Hyundai Grand i10Sportz,2015,"42,040kms",Petrol,Manual,₹3.07 Lakh,pune
Tata,Tata Tiago1.2 Revotron XE,2018,"62,656kms",Petrol,Manual,₹3.22 Lakh,pune
Volkswagen,Volkswagen PoloGT TSI,2017,"61,917kms",Petrol,Automatic,₹5.18 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2014,"10,840kms",Petrol,Manual,₹3.62 Lakh,pune
Honda,Honda JazzV,2016,"1,01,432kms",Petrol,Manual,₹4.10 Lakh,pune
Maruti,Maruti Wagon RLXI BSVI,2014,"60,247kms",Petrol,Manual,₹2.38 Lakh,pune
Maruti,Maruti SwiftZXI,2017,"69,521kms",Petrol,Manual,₹5.03 Lakh,pune
Maruti,Maruti Wagon RVXI 1.2,2017,"52,301kms",Petrol,Manual,₹3.41 Lakh,pune
Maruti,Maruti CiazZXi,2016,"61,343kms",Petrol,Manual,₹5.83 Lakh,pune
Tata,Tata Tiago1.2 Revotron XZA,2017,"21,672kms",Petrol,Automatic,₹4.45 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2019,"20,358kms",Petrol,Manual,₹4.81 Lakh,pune
Maruti,Maruti SwiftVXI,2014,"77,393kms",Petrol,Manual,₹2.75 Lakh,pune
Honda,Honda CityVX MT,2016,"49,908kms",Petrol,Manual,₹6.58 Lakh,pune
Hyundai,Hyundai Xcent1.2 Kappa SX Option AT,2014,"54,676kms",Petrol,Automatic,₹4.32 Lakh,pune
Hyundai,Hyundai Xcent1.2 VTVT S AT,2016,"1,05,300kms",Petrol,Automatic,₹3.77 Lakh,pune
Volkswagen,Volkswagen PoloPetrol Comfortline 1.2L,2016,"82,372kms",Petrol,Manual,₹3.95 Lakh,pune
Hyundai,Hyundai Grand i101.2 Kappa Asta,2014,"85,165kms",Petrol,Manual,₹3.53 Lakh,pune
Hyundai,Hyundai i20Sportz BSVI,2021,"1,49,924kms",Petrol,Manual,₹5.05 Lakh,pune
Maruti,Maruti CelerioZXI AMT,2017,"98,088kms",Petrol,Automatic,₹3.27 Lakh,pune
Toyota,Toyota GlanzaV CVT,2020,"70,840kms",Petrol,Automatic,₹5.86 Lakh,pune
Hyundai,Hyundai i10Magna 1.1,2013,"42,110kms",Petrol,Manual,₹2.47 Lakh,pune
Tata,Tata AltrozXZA Plus DCT,2022,"33,465kms",Petrol,Automatic,₹7.07 Lakh,pune
Maruti,Maruti CiazAlpha AT BSVI,2020,"52,387kms",Petrol,Automatic,₹6.83 Lakh,pune
Maruti,Maruti Celerio XAMT ZXI BSIV,2018,"13,586kms",Petrol,Automatic,₹3.74 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2013,"68,998kms",Petrol,Manual,₹3 Lakh,pune
Maruti,Maruti Wagon RVXI,2015,"68,911kms",Petrol,Manual,₹3 Lakh,pune
Hyundai,Hyundai i20Sportz 1.2,2017,"34,864kms",Petrol,Manual,₹4.59 Lakh,pune
Hyundai,Hyundai Grand i10Asta,2015,"45,424kms",Petrol,Manual,₹3.58 Lakh,pune
