car_brand,car_name,year,km_driven,fuel,transmission,price,city
Mahindra,Mahindra BoleroZLX,2018,"55,000kms",Diesel,Manual,₹5.75 Lakh,delhi-ncr
Maruti,Maruti Vitara BrezzaVDi,2018,"80,000kms",Diesel,Manual,₹5.90 Lakh,delhi-ncr
Maruti,Maruti CelerioVXI,2015,"50,000kms",Petrol,Manual,₹2.70 Lakh,delhi-ncr
Maruti,Maruti Wagon RLXI CNG,2023,"50,000kms",CNG,Manual,₹4.80 Lakh,delhi-ncr
Maruti,Maruti CiazZeta BSIV,2019,"73,000kms",Petrol,Manual,₹5.75 Lakh,delhi-ncr
Kia,Kia SeltosGTX Plus Turbo DCT,2023,"24,075kms",Petrol,Automatic,₹16.25 Lakh,delhi-ncr
Hyundai,Hyundai Creta1.6 Gamma SX Plus,2016,"62,488kms",Petrol,Manual,₹5.49 Lakh,delhi-ncr
Audi,Audi A335 TFSI Technology,2019,"21,000kms",Petrol,Automatic,₹18.50 Lakh,delhi-ncr
Tata,Tata SafariXZ BSVI,2022,"65,000kms",Diesel,Manual,₹13.50 Lakh,delhi-ncr
Mahindra,Mahindra TharLX 4WD Hard Top AT BSVI,2023,"9,085kms",Petrol,Automatic,₹12.75 Lakh,delhi-ncr
Mercedes-Benz,Mercedes-Benz E-ClassE 200,2025,"6,000kms",Petrol,Automatic,₹78 Lakh,delhi-ncr
Honda,Honda AmazeEX i-Vtech,2014,"1,04,061kms",Petrol,Manual,₹1.80 Lakh,delhi-ncr
Renault,Renault KWIDRXL,2017,"21,000kms",Petrol,Manual,₹2.15 Lakh,delhi-ncr
Tata,Tata Tiago1.2 Revotron XZ,2017,"68,000kms",Petrol,Manual,₹2.25 Lakh,delhi-ncr
Volkswagen,Volkswagen VirtusTopline ES,2025,"6,000kms",Petrol,Manual,₹15.50 Lakh,delhi-ncr
Kia,Kia SeltosHTX IVT G,2021,"45,000kms",Petrol,Automatic,₹10.75 Lakh,delhi-ncr
Hyundai,Hyundai Creta1.6 CRDi AT SX Plus,2017,"57,000kms",Diesel,Automatic,₹5.65 Lakh,delhi-ncr
Maruti,Maruti Alto K10VXI,2015,"60,000kms",Petrol,Manual,₹2 Lakh,delhi-ncr
Maruti,Maruti Alto K10VXI,2015,"56,000kms",Petrol,Manual,₹2 Lakh,delhi-ncr
Maruti,Maruti ErtigaVXI,2020,"38,000kms",Petrol,Manual,₹7.90 Lakh,delhi-ncr
Honda,Honda AmazeVX CVT Petrol,2016,"1,39,425kms",Petrol,Automatic,₹2.50 Lakh,delhi-ncr
Maruti,Maruti XL6Zeta,2020,"40,000kms",Petrol,Manual,₹8.75 Lakh,delhi-ncr
Kia,Kia SeltosGTX Plus DCT,2023,"40,000kms",Petrol,Automatic,₹16.95 Lakh,delhi-ncr
Kia,Kia SeltosHTX Diesel AT,2024,"41,000kms",Diesel,Automatic,₹16.99 Lakh,delhi-ncr
Hyundai,Hyundai Creta1.6 E Plus,2019,"42,000kms",Petrol,Manual,₹7.50 Lakh,delhi-ncr
Audi,Audi Q330 TDI,2017,"68,000kms",Diesel,Manual,₹12.49 Lakh,delhi-ncr
Jeep,Jeep Compass2.0 Longitude Opt Diesel BSVI,2022,"45,000kms",Diesel,Manual,₹11.99 Lakh,delhi-ncr
Mercedes-Benz,Mercedes-Benz GLC300,2024,"6,000kms",Petrol,Automatic,₹62.90 Lakh,delhi-ncr
Ford,Ford Ecosport1.5 Ti VCT MT Titanium BSIV,2015,"77,000kms",Petrol,Manual,₹4.25 Lakh,delhi-ncr
Mahindra,Mahindra XUV700AX7 AT Luxury Pack BSVI,2022,"62,985kms",Petrol,Automatic,₹17.03 Lakh,delhi-ncr
Renault,Renault DusterRXZ,2021,"48,731kms",Petrol,Manual,₹4.90 Lakh,delhi-ncr
Renault,Renault KWIDRXL,2017,"21,000kms",Petrol,Manual,₹2.15 Lakh,delhi-ncr
Tata,Tata Tiago1.2 Revotron XZ,2017,"68,000kms",Petrol,Manual,₹2.25 Lakh,delhi-ncr
Hyundai,Hyundai Grand i10Sportz,2016,"66,000kms",Petrol,Manual,₹3.25 Lakh,delhi-ncr
Ford,Ford FigoTitanium AT  -2020,2019,"53,875kms",Petrol,Automatic,₹4.38 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"37,659kms",Petrol,Manual,₹3.88 Lakh,delhi-ncr
MG,MG HectorSharp DCT,2019,"46,624kms",Petrol,Automatic,₹10.85 Lakh,delhi-ncr
Maruti,Maruti BalenoZeta Diesel,2016,"86,796kms",Diesel,Manual,₹4.07 Lakh,delhi-ncr
Mahindra,Mahindra TharLX Hard Top AT,2021,"25,308kms",Petrol,Automatic,₹12.14 Lakh,delhi-ncr
MG,MG HectorSharp DCT,2020,"57,967kms",Petrol,Automatic,₹9.97 Lakh,delhi-ncr
Volkswagen,Volkswagen Vento1.2 TSI Highline AT,2016,"83,034kms",Petrol,Automatic,₹3.68 Lakh,delhi-ncr
Tata,Tata Tiago1.2 Revotron XT,2021,"1,01,943kms",Petrol,Manual,₹3.94 Lakh,delhi-ncr
Maruti,Maruti Ciaz1.4 AT Alpha,2021,"1,04,567kms",Petrol,Automatic,₹7.68 Lakh,delhi-ncr
Kia,Kia SeltosGTX Plus DCT,2020,"75,763kms",Petrol,Automatic,₹9.29 Lakh,delhi-ncr
Maruti,Maruti SwiftVDI BSIV,2016,"69,519kms",Diesel,Manual,₹3.36 Lakh,delhi-ncr
Maruti,Maruti Wagon RLXI BS IV,2017,"63,218kms",Petrol,Manual,₹2.27 Lakh,delhi-ncr
Tata,Tata Tiago1.2 Revotron XZA,2017,"49,959kms",Petrol,Automatic,₹2.92 Lakh,delhi-ncr
Honda,Honda MobilioV i-VTEC,2015,"71,551kms",Petrol,Manual,₹3.89 Lakh,delhi-ncr
Honda,Honda CityZX MT,2021,"24,839kms",Petrol,Manual,₹10.64 Lakh,delhi-ncr
Mahindra,Mahindra XUV700AX7 AT Luxury Pack BSVI,2022,"62,985kms",Petrol,Automatic,₹17.03 Lakh,delhi-ncr
Renault,Renault DusterRXZ,2021,"48,731kms",Petrol,Manual,₹4.90 Lakh,delhi-ncr
Maruti,Maruti SwiftVXI,2016,"88,883kms",Petrol,Manual,₹3 Lakh,delhi-ncr
Hyundai,Hyundai Creta1.6 VTVT AT SX Plus,2018,"62,033kms",Petrol,Automatic,₹7.78 Lakh,delhi-ncr
Tata,Tata AltrozXZ Diesel,2023,"26,458kms",Diesel,Manual,₹6.86 Lakh,delhi-ncr
Hyundai,Hyundai XcentPetrol,2017,"97,355kms",Petrol,Manual,₹3.75 Lakh,delhi-ncr
Maruti,Maruti BalenoDelta Diesel,2017,"69,485kms",Diesel,Manual,₹4.04 Lakh,delhi-ncr
Tata,Tata CurvvAccomplished S Diesel,2025,"9,601kms",Diesel,Manual,₹15.57 Lakh,delhi-ncr
Mercedes-Benz,Mercedes-Benz E-ClassE200 Edition E,2018,"15,983kms",Petrol,Automatic,₹32.22 Lakh,delhi-ncr
Tata,Tata NexonXM Diesel,2019,"54,830kms",Diesel,Manual,₹5.29 Lakh,delhi-ncr
Honda,Honda WR-Vi-VTEC S,2017,"1,11,413kms",Petrol,Manual,₹3.92 Lakh,delhi-ncr
Maruti,Maruti BalenoZeta Diesel,2019,"84,489kms",Diesel,Manual,₹4.43 Lakh,delhi-ncr
Volkswagen,Volkswagen Taigun1.0 Topline AT,2021,"1,10,674kms",Petrol,Automatic,₹10.82 Lakh,delhi-ncr
Tata,Tata Tiago1.2 Revotron XZA,2019,"1,07,088kms",Petrol,Automatic,₹3.68 Lakh,delhi-ncr
Hyundai,Hyundai CretaSX (O) Diesel AT,2022,"44,825kms",Diesel,Automatic,₹13.56 Lakh,delhi-ncr
Toyota,Toyota Corolla AltisPetrol LE,2017,"1,03,754kms",Petrol,Manual,₹7.02 Lakh,delhi-ncr
Kia,Kia SeltosHTX IVT,2020,"65,590kms",Petrol,Automatic,₹10.69 Lakh,delhi-ncr
Honda,Honda BR-VStyle Edition Diesel S,2016,"54,714kms",Diesel,Manual,₹5.06 Lakh,delhi-ncr
Toyota,Toyota Corolla AltisPetrol LE,2019,"81,030kms",Petrol,Manual,₹10.09 Lakh,delhi-ncr
Honda,Honda CityZX MT,2022,"27,026kms",Petrol,Manual,₹11.52 Lakh,delhi-ncr
Maruti,Maruti BalenoDelta Diesel,2018,"52,834kms",Diesel,Manual,₹4.30 Lakh,delhi-ncr
Tata,Tata AltrozXZ Turbo,2021,"36,129kms",Petrol,Manual,₹5.95 Lakh,delhi-ncr
Honda,Honda BR-VStyle Edition Diesel S,2016,"54,714kms",Diesel,Manual,₹5.06 Lakh,delhi-ncr
Toyota,Toyota Corolla AltisPetrol LE,2019,"81,030kms",Petrol,Manual,₹10.09 Lakh,delhi-ncr
Honda,Honda CityZX MT,2022,"27,026kms",Petrol,Manual,₹11.52 Lakh,delhi-ncr
Maruti,Maruti BalenoDelta Diesel,2018,"52,834kms",Diesel,Manual,₹4.30 Lakh,delhi-ncr
Tata,Tata AltrozXZ Turbo,2021,"36,129kms",Petrol,Manual,₹5.95 Lakh,delhi-ncr
Honda,Honda Jazz1.2 S AT i VTEC,2015,"92,434kms",Petrol,Automatic,₹2.95 Lakh,delhi-ncr
Honda,Honda CityZX MT,2021,"53,699kms",Petrol,Manual,₹11.03 Lakh,delhi-ncr
Toyota,Toyota Innova Crysta2.7 VX 7 STR,2022,"26,939kms",Petrol,Manual,₹16.73 Lakh,delhi-ncr
Honda,Honda CityEdge Edition Diesel SV,2018,"84,225kms",Diesel,Manual,₹5.82 Lakh,delhi-ncr
Renault,Renault KWID1.0 RXT Opt,2019,"41,293kms",Petrol,Manual,₹2.92 Lakh,delhi-ncr
Hyundai,Hyundai VenueSX Turbo iMT,2022,"78,722kms",Petrol,Manual,₹5.87 Lakh,delhi-ncr
Ford,Ford Ecosport1.5 Petrol Titanium Plus AT BSIV,2018,"84,876kms",Petrol,Automatic,₹4.75 Lakh,delhi-ncr
Hyundai,Hyundai i20Petrol CVT Asta,2018,"61,568kms",Petrol,Automatic,₹5.61 Lakh,delhi-ncr
Honda,Honda CityZX CVT,2018,"1,24,173kms",Petrol,Automatic,₹6.29 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"18,298kms",Petrol,Manual,₹3.66 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI Optional,2019,"74,374kms",Petrol,Manual,₹3.24 Lakh,delhi-ncr
Hyundai,Hyundai i20Asta 1.2,2015,"85,226kms",Petrol,Manual,₹2.91 Lakh,delhi-ncr
MG,MG HectorSharp Diesel MT BSIV,2021,"47,308kms",Diesel,Manual,₹10.11 Lakh,delhi-ncr
Skoda,Skoda Slavia1.5 TSI Style BSVI,2022,"41,251kms",Petrol,Manual,₹10.29 Lakh,delhi-ncr
Maruti,Maruti BalenoZeta Diesel,2018,"1,09,793kms",Diesel,Manual,₹4.63 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI Optional,2019,"74,374kms",Petrol,Manual,₹3.24 Lakh,delhi-ncr
Hyundai,Hyundai i20Asta 1.2,2015,"85,226kms",Petrol,Manual,₹2.91 Lakh,delhi-ncr
MG,MG HectorSharp Diesel MT BSIV,2021,"47,308kms",Diesel,Manual,₹10.11 Lakh,delhi-ncr
Skoda,Skoda Slavia1.5 TSI Style BSVI,2022,"41,251kms",Petrol,Manual,₹10.29 Lakh,delhi-ncr
Maruti,Maruti BalenoZeta Diesel,2018,"1,09,793kms",Diesel,Manual,₹4.63 Lakh,delhi-ncr
MG,MG AstorSharp BSVI,2023,"27,978kms",Petrol,Manual,₹11.12 Lakh,delhi-ncr
Maruti,Maruti CiazDelta Diesel,2018,"63,110kms",Diesel,Automatic,₹5.44 Lakh,delhi-ncr
Ford,Ford FigoTitanium,2021,"21,674kms",Petrol,Manual,₹4.05 Lakh,delhi-ncr
Hyundai,Hyundai Xcent1.2 Kappa SX Option AT,2016,"28,909kms",Petrol,Automatic,₹4.45 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2017,"83,901kms",Petrol,Manual,₹2.78 Lakh,delhi-ncr
MG,MG Hector1.5 Turbo Shine,2022,"30,929kms",Petrol,Manual,₹11.34 Lakh,delhi-ncr
Honda,Honda CityVX MT,2016,"98,537kms",Petrol,Manual,₹5.01 Lakh,delhi-ncr
Maruti,Maruti DzireZXI Plus,2020,"88,155kms",Petrol,Manual,₹5.33 Lakh,delhi-ncr
Hyundai,Hyundai SantroSportz AMT,2020,"76,904kms",Petrol,Automatic,₹3.53 Lakh,delhi-ncr
Kia,Kia SeltosGTX Plus,2019,"80,177kms",Petrol,Manual,₹8.55 Lakh,delhi-ncr
Honda,Honda CityV,2023,"21,018kms",Petrol,Manual,₹10.32 Lakh,delhi-ncr
Maruti,Maruti CiazPetrol,2017,"63,059kms",Diesel,Manual,₹5.01 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"1,12,068kms",Petrol,Manual,₹3.21 Lakh,delhi-ncr
Honda,Honda AmazeS i-VTEC,2016,"1,00,188kms",Petrol,Manual,₹2.96 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2016,"89,923kms",Petrol,Manual,₹3.02 Lakh,delhi-ncr
Hyundai,Hyundai Xcent1.2 Kappa S Option,2014,"71,613kms",Petrol,Manual,₹1.98 Lakh,delhi-ncr
Maruti,Maruti CiazAlpha Automatic BSIV,2019,"85,255kms",Petrol,Automatic,₹5.24 Lakh,delhi-ncr
Maruti,Maruti SwiftZXI AMT,2022,"32,607kms",Petrol,Automatic,₹5.73 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2016,"45,626kms",Petrol,Manual,₹3.66 Lakh,delhi-ncr
Maruti,Maruti S-PressoVXI,2022,"55,722kms",Petrol,Manual,₹3.50 Lakh,delhi-ncr
Renault,Renault TriberRXL,2020,"1,10,526kms",Petrol,Manual,₹3.42 Lakh,delhi-ncr
Tata,Tata Tiago1.2 Revotron XZ Plus,2019,"44,718kms",Petrol,Manual,₹4.05 Lakh,delhi-ncr
Kia,Kia CarensLuxury Plus Diesel AT 6 STR,2022,"46,200kms",Diesel,Automatic,₹14.36 Lakh,delhi-ncr
Ford,Ford Ecosport1.5 Petrol Titanium Plus AT BSIV,2018,"93,259kms",Petrol,Automatic,₹4.35 Lakh,delhi-ncr
Honda,Honda Cityi VTEC CVT VX,2016,"91,696kms",Petrol,Automatic,₹3.87 Lakh,delhi-ncr
Hyundai,Hyundai i20Asta Opt IVT,2023,"9,132kms",Petrol,Automatic,₹7.62 Lakh,delhi-ncr
Nissan,Nissan MagniteXL,2022,"31,507kms",Petrol,Manual,₹4.89 Lakh,delhi-ncr
Hyundai,Hyundai AlcazarSignature 6Str Diesel AT,2021,"41,460kms",Diesel,Automatic,₹12.15 Lakh,delhi-ncr
Tata,Tata Nexon1.2 Revotron XE,2018,"72,470kms",Petrol,Manual,₹3.37 Lakh,delhi-ncr
Datsun,Datsun GOT Option,2020,"70,667kms",Petrol,Manual,₹2.39 Lakh,delhi-ncr
Maruti,Maruti SwiftVXI,2018,"64,451kms",Petrol,Manual,₹3.61 Lakh,delhi-ncr
Hyundai,Hyundai Creta1.6 VTVT E Plus,2017,"72,611kms",Petrol,Manual,₹4.25 Lakh,delhi-ncr
Honda,Honda AmazeS Petrol BSIV,2019,"42,525kms",Petrol,Manual,₹4.33 Lakh,delhi-ncr
Hyundai,Hyundai VenueSX Plus Turbo DCT BSIV,2019,"42,736kms",Petrol,Automatic,₹6.38 Lakh,delhi-ncr
Tata,Tata TigorXM BSVI,2021,"37,084kms",Petrol,Manual,₹3.75 Lakh,delhi-ncr
Maruti,Maruti BalenoDelta Diesel,2019,"47,029kms",Diesel,Manual,₹4.64 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Asta,2014,"42,431kms",Petrol,Manual,₹3.10 Lakh,delhi-ncr
Maruti,Maruti SwiftVXI,2021,"77,819kms",Petrol,Manual,₹4.11 Lakh,delhi-ncr
Hyundai,Hyundai i20Asta 1.2,2017,"74,204kms",Petrol,Manual,₹3.36 Lakh,delhi-ncr
Maruti,Maruti SwiftVXI,2017,"59,181kms",Petrol,Manual,₹3.67 Lakh,delhi-ncr
Tata,Tata AltrozXM plus BSVI,2022,"58,361kms",Petrol,Manual,₹4.52 Lakh,delhi-ncr
Toyota,Toyota Innova Crysta2.7 ZX AT BSIV,2017,"61,710kms",Petrol,Automatic,₹10.13 Lakh,delhi-ncr
Maruti,Maruti Swift DzireVXI 1.2,2018,"37,426kms",Petrol,Manual,₹3.95 Lakh,delhi-ncr
BMW,BMW 3 Series320i Luxury Line,2016,"45,829kms",Petrol,Automatic,₹18.68 Lakh,delhi-ncr
Kia,Kia SeltosGTX Plus S Turbo DCT,2019,"35,030kms",Petrol,Automatic,₹11.86 Lakh,delhi-ncr
Hyundai,Hyundai Grand i10Sportz Petrol BSIV,2015,"90,749kms",Petrol,Manual,₹2.67 Lakh,delhi-ncr
Tata,Tata AltrozXZ Diesel BSVI,2021,"37,476kms",Diesel,Manual,₹4.92 Lakh,delhi-ncr
MG,MG HectorSharp Diesel MT BSIV,2020,"72,238kms",Diesel,Manual,₹9.44 Lakh,delhi-ncr
Jeep,Jeep Compass1.4 Limited,2017,"72,808kms",Petrol,Automatic,₹6.39 Lakh,delhi-ncr
Mahindra,Mahindra XUV700AX5 5Str AT,2022,"81,114kms",Petrol,Automatic,₹14.16 Lakh,delhi-ncr
Tata,Tata AltrozXT,2021,"68,794kms",Petrol,Manual,₹4.68 Lakh,delhi-ncr
Hyundai,Hyundai Grand i10 NiosSportz,2023,"5,230kms",Petrol,Manual,₹6.22 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2015,"1,14,074kms",Petrol,Manual,₹2.82 Lakh,delhi-ncr
Kia,Kia CarensPrestige Plus Diesel,2022,"17,321kms",Diesel,Manual,₹11.22 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2018,"62,916kms",Petrol,Manual,₹3 Lakh,delhi-ncr
Tata,Tata AltrozXT,2021,"68,794kms",Petrol,Manual,₹4.68 Lakh,delhi-ncr
Hyundai,Hyundai Grand i10 NiosSportz,2023,"5,230kms",Petrol,Manual,₹6.22 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2015,"1,14,074kms",Petrol,Manual,₹2.82 Lakh,delhi-ncr
Kia,Kia CarensPrestige Plus Diesel,2022,"17,321kms",Diesel,Manual,₹11.22 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2018,"62,916kms",Petrol,Manual,₹3 Lakh,delhi-ncr
Hyundai,Hyundai i20Sportz BSVI,2022,"19,259kms",Petrol,Manual,₹5.41 Lakh,delhi-ncr
Maruti,Maruti CiazZXi,2015,"76,085kms",Petrol,Manual,₹4.31 Lakh,delhi-ncr
Hyundai,Hyundai AlcazarSignature (O) AE 7Str Diesel AT,2022,"34,534kms",Diesel,Automatic,₹15.40 Lakh,delhi-ncr
Hyundai,Hyundai VernaVTVT 1.6 AT SX Plus,2019,"62,444kms",Petrol,Automatic,₹8.53 Lakh,delhi-ncr
Maruti,Maruti BalenoZeta Diesel,2019,"60,526kms",Diesel,Manual,₹4.73 Lakh,delhi-ncr
Maruti,Maruti BalenoZeta Diesel,2016,"93,308kms",Diesel,Manual,₹4 Lakh,delhi-ncr
Hyundai,Hyundai i20Sportz 1.2,2017,"77,475kms",Petrol,Manual,₹3.46 Lakh,delhi-ncr
Hyundai,Hyundai Creta1.6 SX,2019,"88,207kms",Petrol,Manual,₹6.05 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI BS IV,2017,"39,175kms",Petrol,Manual,₹2.55 Lakh,delhi-ncr
Maruti,Maruti SwiftVXI,2015,"39,861kms",Petrol,Manual,₹2.85 Lakh,delhi-ncr
Tata,Tata NexonXZA Plus (O) AMT Diesel,2022,"60,715kms",Diesel,Automatic,₹7.56 Lakh,delhi-ncr
Maruti,Maruti BalenoZeta Diesel,2016,"38,057kms",Diesel,Manual,₹4.45 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2016,"57,335kms",Petrol,Manual,₹3.40 Lakh,delhi-ncr
Maruti,Maruti CiazPetrol,2017,"71,801kms",Diesel,Manual,₹5.57 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI BS IV,2018,"57,338kms",Petrol,Manual,₹2.31 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2014,"50,674kms",Petrol,Manual,₹2.93 Lakh,delhi-ncr
Hyundai,Hyundai Creta1.6 SX,2019,"88,207kms",Petrol,Manual,₹6.05 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI BS IV,2017,"39,175kms",Petrol,Manual,₹2.55 Lakh,delhi-ncr
Maruti,Maruti SwiftVXI,2015,"39,861kms",Petrol,Manual,₹2.85 Lakh,delhi-ncr
Tata,Tata NexonXZA Plus (O) AMT Diesel,2022,"60,715kms",Diesel,Automatic,₹7.56 Lakh,delhi-ncr
Maruti,Maruti BalenoZeta Diesel,2016,"38,057kms",Diesel,Manual,₹4.45 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2016,"57,335kms",Petrol,Manual,₹3.40 Lakh,delhi-ncr
Maruti,Maruti CiazPetrol,2017,"71,801kms",Diesel,Manual,₹5.57 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI BS IV,2018,"57,338kms",Petrol,Manual,₹2.31 Lakh,delhi-ncr
Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"62,125kms",Petrol,Automatic,₹2.52 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI,2014,"51,992kms",Petrol,Manual,₹2.49 Lakh,delhi-ncr
Hyundai,Hyundai VernaSX Turbo DCT,2023,"27,506kms",Petrol,Automatic,₹14.26 Lakh,delhi-ncr
Maruti,Maruti CiazAlpha BSIV,2018,"82,251kms",Petrol,Manual,₹4.90 Lakh,delhi-ncr
Toyota,Toyota EtiosG,2015,"65,292kms",Petrol,Manual,₹2.26 Lakh,delhi-ncr
Renault,Renault DusterRXZ,2021,"38,842kms",Petrol,Manual,₹5.67 Lakh,delhi-ncr
Hyundai,Hyundai i10Sportz 1.1L,2015,"75,430kms",Petrol,Manual,₹2.03 Lakh,delhi-ncr
Honda,Honda AmazeS i-Vtech,2015,"74,628kms",Petrol,Manual,₹2.25 Lakh,delhi-ncr
Hyundai,Hyundai i20Sportz 1.2,2017,"71,613kms",Petrol,Manual,₹3.66 Lakh,delhi-ncr
Toyota,Toyota EtiosG,2014,"63,797kms",Petrol,Manual,₹2.14 Lakh,delhi-ncr
Renault,Renault KWID1.0 RXT,2023,"43,629kms",Petrol,Manual,₹2.98 Lakh,delhi-ncr
Hyundai,Hyundai i10Sportz 1.1L,2015,"75,430kms",Petrol,Manual,₹2.03 Lakh,delhi-ncr
Honda,Honda AmazeS i-Vtech,2015,"74,628kms",Petrol,Manual,₹2.25 Lakh,delhi-ncr
Hyundai,Hyundai i20Sportz 1.2,2017,"71,613kms",Petrol,Manual,₹3.66 Lakh,delhi-ncr
Toyota,Toyota EtiosG,2014,"63,797kms",Petrol,Manual,₹2.14 Lakh,delhi-ncr
Renault,Renault KWID1.0 RXT,2023,"43,629kms",Petrol,Manual,₹2.98 Lakh,delhi-ncr
Maruti,Maruti Baleno1.2 Delta,2018,"61,750kms",Petrol,Manual,₹3.68 Lakh,delhi-ncr
Honda,Honda Cityi VTEC SV,2015,"55,331kms",Petrol,Manual,₹3.08 Lakh,delhi-ncr
Maruti,Maruti Swift DzireVXI 1.2,2019,"70,875kms",Petrol,Manual,₹4.32 Lakh,delhi-ncr
Maruti,Maruti Baleno1.2 Alpha,2018,"51,393kms",Petrol,Manual,₹3.97 Lakh,delhi-ncr
Renault,Renault KWID1.0 RXT Opt,2019,"27,720kms",Petrol,Manual,₹2.91 Lakh,delhi-ncr
Maruti,Maruti SwiftVXI,2018,"95,444kms",Petrol,Manual,₹4.13 Lakh,delhi-ncr
Maruti,Maruti ErtigaVXI,2017,"57,397kms",Petrol,Manual,₹5.88 Lakh,delhi-ncr
Maruti,Maruti Ciaz1.4 Alpha,2019,"61,358kms",Petrol,Manual,₹6.06 Lakh,delhi-ncr
Maruti,Maruti Grand VitaraDelta,2024,"23,538kms",Petrol,Manual,₹9.64 Lakh,delhi-ncr
Renault,Renault KWID1.0 RXT AMT,2017,"43,891kms",Petrol,Automatic,₹2.23 Lakh,delhi-ncr
Honda,Honda Cityi VTEC CVT SV,2014,"80,285kms",Petrol,Automatic,₹2.81 Lakh,delhi-ncr
Tata,Tata TiagoXZ Plus,2019,"77,161kms",Petrol,Manual,₹3.21 Lakh,delhi-ncr
Hyundai,Hyundai Grand i10Magna,2015,"50,351kms",Petrol,Manual,₹2.32 Lakh,delhi-ncr
Maruti,Maruti Wagon RLXI CNG,2017,"70,839kms",CNG,Manual,₹2.90 Lakh,delhi-ncr
Maruti,Maruti Alto K10VXI AMT,2014,"48,947kms",Petrol,Automatic,₹1.92 Lakh,delhi-ncr
Honda,Honda BR-VStyle Edition Diesel V,2018,"1,21,325kms",Diesel,Manual,₹6 Lakh,delhi-ncr
Maruti,Maruti BrezzaZxi,2022,"26,729kms",Petrol,Manual,₹8.86 Lakh,delhi-ncr
Maruti,Maruti SwiftVXI,2021,"14,321kms",Petrol,Manual,₹5.26 Lakh,delhi-ncr
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2014,"19,436kms",Petrol,Manual,₹2.90 Lakh,delhi-ncr
Volkswagen,Volkswagen VirtusHighline,2022,"52,653kms",Petrol,Manual,₹9.32 Lakh,delhi-ncr
Skoda,Skoda Slavia1.0 TSI Style AT BSVI,2022,"69,585kms",Petrol,Automatic,₹11.44 Lakh,delhi-ncr
Hyundai,Hyundai EONMagna,2015,"56,121kms",Petrol,Manual,₹2.49 Lakh,delhi-ncr
Hyundai,Hyundai Verna1.6 VTVT AT SX,2014,"83,366kms",Petrol,Automatic,₹3.90 Lakh,delhi-ncr
Kia,Kia SonetGTX Plus Turbo DCT DT,2020,"29,298kms",Petrol,Automatic,₹7.36 Lakh,delhi-ncr
Renault,Renault TriberRXT,2023,"48,055kms",Petrol,Manual,₹4.43 Lakh,delhi-ncr
Nissan,Nissan MagniteTurbo CVT XV BSVI,2021,"76,368kms",Petrol,Automatic,₹4.72 Lakh,delhi-ncr
Kia,Kia SonetHTX Turbo iMT BSVI,2021,"30,923kms",Petrol,Manual,₹6.56 Lakh,delhi-ncr
Honda,Honda AmazeS i-VTEC,2015,"61,637kms",Petrol,Manual,₹3.21 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI 1.2,2020,"23,151kms",Petrol,Manual,₹4.17 Lakh,delhi-ncr
Kia,Kia CarensPrestige Plus Diesel,2022,"13,918kms",Diesel,Manual,₹11.38 Lakh,delhi-ncr
Kia,Kia SeltosHTX,2021,"16,456kms",Petrol,Manual,₹7.63 Lakh,delhi-ncr
Honda,Honda AmazeS i-Vtech,2015,"74,730kms",Petrol,Manual,₹2.59 Lakh,delhi-ncr
Maruti,Maruti Wagon RVXI,2014,"49,371kms",Petrol,Manual,₹2.19 Lakh,delhi-ncr
Maruti,Maruti Wagon RLXI BS IV,2015,"47,105kms",Petrol,Manual,₹1.98 Lakh,delhi-ncr
Maruti,Maruti Vitara BrezzaVXI,2022,"28,865kms",Petrol,Manual,₹7.38 Lakh,delhi-ncr
