car_brand,car_name,year,km_driven,fuel,transmission,price,city
Tata,Tata Nexon1.2 Revotron XM,2019,"51,195kms",Petrol,Manual,₹5.81 Lakh,jaipur
Volkswagen,Volkswagen Vento1.5 TDI Comfortline,2015,"92,000kms",Diesel,Manual,₹4.50 Lakh,jaipur
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 200 BSIV,2018,"78,000kms",Petrol,Automatic,₹35 Lakh,jaipur
Tata,Tata Tiago1.2 Revotron XZ,2018,"55,418kms",Petrol,Manual,₹4.08 Lakh,jaipur
Maruti,Maruti BalenoDelta Diesel,2019,"44,410kms",Diesel,Manual,₹5.29 Lakh,jaipur
Hyundai,Hyundai SantroSportz,2021,"28,560kms",Petrol,Manual,₹3.90 Lakh,jaipur
Honda,Honda Cityi VTEC V,2017,"87,000kms",Petrol,Manual,₹5.75 Lakh,jaipur
Hyundai,Hyundai VenueSX BSVI,2022,"36,578kms",Petrol,Manual,₹7.63 Lakh,jaipur
Maruti,Maruti SwiftVXI AMT,2023,"19,862kms",Petrol,Automatic,₹6.10 Lakh,jaipur
Maruti,Maruti Vitara BrezzaVDi,2020,"42,566kms",Diesel,Manual,₹6.95 Lakh,jaipur
Toyota,Toyota Innova Crysta2.4 ZX 7 STR AT,2021,"1,15,102kms",Diesel,Automatic,₹21.50 Lakh,jaipur
Maruti,Maruti Alto K10VXI,2018,"61,893kms",Petrol,Manual,₹2.67 Lakh,jaipur
Maruti,Maruti Swift DzireVDi,2011,"83,000kms",Diesel,Manual,₹2.80 Lakh,jaipur
Toyota,Toyota EtiosG,2012,"65,000kms",Petrol,Manual,₹2.75 Lakh,jaipur
Maruti,Maruti RitzVXi,2014,"50,000kms",Petrol,Manual,₹3 Lakh,jaipur
Tata,Tata ZestRevotron 1.2 XT,2014,"72,000kms",Petrol,Manual,₹2.81 Lakh,jaipur
Maruti,Maruti Alto K10VXI,2016,"55,650kms",Petrol,Manual,₹3.18 Lakh,jaipur
Maruti,Maruti Swift DzireVDi,2011,"83,000kms",Diesel,Manual,₹2.80 Lakh,jaipur
Toyota,Toyota EtiosG,2012,"65,000kms",Petrol,Manual,₹2.75 Lakh,jaipur
Maruti,Maruti RitzVXi,2014,"50,000kms",Petrol,Manual,₹3 Lakh,jaipur
Tata,Tata ZestRevotron 1.2 XT,2014,"72,000kms",Petrol,Manual,₹2.81 Lakh,jaipur
Maruti,Maruti Alto K10VXI,2016,"55,650kms",Petrol,Manual,₹3.18 Lakh,jaipur
Honda,Honda Amaze 2nd GenS BSVI,2021,"53,671kms",Petrol,Manual,₹4.85 Lakh,jaipur
Renault,Renault KWIDRXT,2015,"82,097kms",Petrol,Manual,₹2.36 Lakh,jaipur
Audi,Audi Q740 TFSI Quattro,2020,"27,723kms",Petrol,Automatic,₹19.09 Lakh,jaipur
Toyota,Toyota Innova Crysta2.4 VX MT 8S BSIV,2018,"41,250kms",Diesel,Manual,₹16 Lakh,jaipur
Maruti,Maruti Wagon RVXI,2019,"57,000kms",Petrol,Manual,₹4.15 Lakh,jaipur
Honda,Honda BrioS MT,2014,"74,491kms",Petrol,Manual,₹2.91 Lakh,jaipur
Maruti,Maruti CelerioZXI,2017,"86,668kms",Petrol,Manual,₹3 Lakh,jaipur
Jeep,Jeep Compass2.0 Limited,2018,"90,000kms",Diesel,Manual,₹7.90 Lakh,jaipur
Mahindra,Mahindra Alturas G44X4 AT BSIV,2018,"83,585kms",Diesel,Automatic,₹18.85 Lakh,jaipur
Maruti,Maruti Vitara BrezzaLXI,2022,"56,114kms",Petrol,Manual,₹6.20 Lakh,jaipur
Mahindra,Mahindra BoleroB6 BSVI,2020,"80,000kms",Diesel,Manual,₹7.65 Lakh,jaipur
Maruti,Maruti Vitara BrezzaLDi,2018,"88,000kms",Diesel,Manual,₹6.50 Lakh,jaipur
Skoda,Skoda Kushaq1.0 TSI Active BSVI,2022,"38,436kms",Petrol,Manual,₹8.75 Lakh,jaipur
Maruti,Maruti Vitara BrezzaVDi,2018,"58,000kms",Diesel,Manual,₹7.50 Lakh,jaipur
Hyundai,Hyundai Creta1.6 E Plus,2018,"1,42,000kms",Petrol,Manual,₹7.99 Lakh,jaipur
Mahindra,Mahindra BoleroB6 BSVI,2020,"80,000kms",Diesel,Manual,₹7.65 Lakh,jaipur
Maruti,Maruti Vitara BrezzaLDi,2018,"88,000kms",Diesel,Manual,₹6.50 Lakh,jaipur
Skoda,Skoda Kushaq1.0 TSI Active BSVI,2022,"38,436kms",Petrol,Manual,₹8.75 Lakh,jaipur
Maruti,Maruti Vitara BrezzaVDi,2018,"58,000kms",Diesel,Manual,₹7.50 Lakh,jaipur
Hyundai,Hyundai Creta1.6 E Plus,2018,"1,42,000kms",Petrol,Manual,₹7.99 Lakh,jaipur
Kia,Kia SeltosHTK G,2021,"90,000kms",Petrol,Manual,₹8.50 Lakh,jaipur
Hyundai,Hyundai VenueS BSIV,2020,"24,000kms",Petrol,Manual,₹6.75 Lakh,jaipur
Maruti,Maruti Vitara BrezzaZDi,2018,"64,000kms",Diesel,Manual,₹7.50 Lakh,jaipur
Jeep,Jeep Compass2.0 Night Eagle,2024,"17,000kms",Diesel,Manual,₹23.50 Lakh,jaipur
Tata,Tata NexonXZ Plus P Diesel,2022,"59,306kms",Diesel,Manual,₹7.79 Lakh,jaipur
Maruti,Maruti Vitara BrezzaZDi,2017,"78,000kms",Diesel,Manual,₹6.25 Lakh,jaipur
Kia,Kia SeltosHTX Plus Diesel,2021,"81,033kms",Diesel,Manual,₹12.50 Lakh,jaipur
Skoda,Skoda Slavia1.0 TSI Ambition AT BSVI,2022,"52,763kms",Petrol,Automatic,₹9.20 Lakh,jaipur
Renault,Renault DusterRXZ AWD,2015,"1,86,018kms",Diesel,Manual,₹2.75 Lakh,jaipur
Honda,Honda BrioS MT,2015,"61,000kms",Petrol,Manual,₹3 Lakh,jaipur
Maruti,Maruti XL6Alpha Plus AT,2022,"56,171kms",Petrol,Automatic,₹12.02 Lakh,jaipur
