car_brand,car_name,year,km_driven,fuel,transmission,price,city
Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"52,000kms",Petrol,Manual,₹5.45 Lakh,gurgaon
Hyundai,Hyundai VernaSX IVT,2022,"46,000kms",Petrol,Automatic,₹10.95 Lakh,gurgaon
Hyundai,Hyundai Grand i10Sportz,2014,"49,000kms",Petrol,Manual,₹2.65 Lakh,gurgaon
Volkswagen,Volkswagen Ameo1.0 MPI Highline Plus,2019,"80,000kms",Petrol,Manual,₹4.70 Lakh,gurgaon
Hyundai,Hyundai Xcent1.2 Kappa S,2017,"45,000kms",Petrol,Manual,₹3.60 Lakh,gurgaon
Hyundai,Hyundai i20 N-LineN8 DCT BSVI,2022,"37,000kms",Petrol,Automatic,₹8.75 Lakh,gurgaon
Hyundai,Hyundai Xcent1.2 Kappa S,2015,"75,000kms",Petrol,Manual,₹3.10 Lakh,gurgaon
Hyundai,Hyundai Grand i10Sportz,2015,"44,000kms",Petrol,Manual,₹2.75 Lakh,gurgaon
Hyundai,Hyundai Verna1.6 EX VTVT,2013,"80,000kms",Petrol,Manual,₹3.10 Lakh,gurgaon
Ford,Ford FreestyleTitanium Plus Diesel BSIV,2019,"72,000kms",Diesel,Manual,₹4.15 Lakh,gurgaon
Volkswagen,Volkswagen Polo1.0 MPI Comfortline,2021,"62,000kms",Petrol,Manual,₹5.60 Lakh,gurgaon
Hyundai,Hyundai ElantraSX,2015,"54,000kms",Petrol,Manual,₹4.85 Lakh,gurgaon
Toyota,Toyota HiluxHigh AT,2024,"10,000kms",Diesel,Automatic,₹31 Lakh,gurgaon
Volkswagen,Volkswagen Tiguan2.0 TDI Highline,2020,"64,000kms",Diesel,Automatic,₹19.75 Lakh,gurgaon
Maruti,Maruti Eeco5 Seater AC CNG BSVI,2022,"47,760kms",CNG,Manual,₹4.94 Lakh,gurgaon
Maruti,Maruti Eeco5 Seater AC,2023,"27,556kms",Petrol,Manual,₹4.89 Lakh,gurgaon
Mahindra,Mahindra ScorpioS5,2022,"46,200kms",Diesel,Manual,₹14.55 Lakh,gurgaon
Volkswagen,Volkswagen Taigun1.5 TSI GT Plus DSG,2021,"42,191kms",Petrol,Automatic,₹10 Lakh,gurgaon
Mahindra,Mahindra XUV300W8 BSVI,2023,"28,371kms",Petrol,Manual,₹7.58 Lakh,gurgaon
Maruti,Maruti Grand VitaraDelta,2024,"26,682kms",Petrol,Manual,₹10.09 Lakh,gurgaon
Renault,Renault DusterPetrol RxL,2016,"85,282kms",Petrol,Manual,₹3.79 Lakh,gurgaon
Maruti,Maruti BalenoSigma,2021,"9,594kms",Petrol,Manual,₹5.35 Lakh,gurgaon
Maruti,Maruti CiazPetrol,2017,"57,550kms",Diesel,Manual,₹5.23 Lakh,gurgaon
Honda,Honda CityZX MT,2023,"23,054kms",Petrol,Manual,₹11.17 Lakh,gurgaon
Maruti,Maruti CiazPetrol,2018,"51,541kms",Diesel,Manual,₹5.67 Lakh,gurgaon
Land Rover,Land Rover Range Rover VelarR-Dynamic S Petrol MY21,2020,"45,000kms",Petrol,Automatic,₹51.75 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 VTVT AT SX Plus,2018,"93,767kms",Petrol,Automatic,₹7.06 Lakh,gurgaon
Mahindra,Mahindra XUV300W8 BSVI,2023,"28,371kms",Petrol,Manual,₹7.58 Lakh,gurgaon
Hyundai,Hyundai VenueSX Opt Turbo,2021,"29,468kms",Petrol,Manual,₹8.15 Lakh,gurgaon
Land Rover,Land Rover Range Rover VelarDynamic HSE,2024,"13,000kms",Petrol,Automatic,₹75.75 Lakh,gurgaon
Maruti,Maruti Grand VitaraDelta,2023,"41,216kms",Petrol,Manual,₹9.69 Lakh,gurgaon
Hyundai,Hyundai VenueSX Opt Turbo,2021,"60,673kms",Petrol,Manual,₹6.25 Lakh,gurgaon
Hyundai,Hyundai VenueSX Turbo Executive,2019,"51,295kms",Diesel,Manual,₹6.81 Lakh,gurgaon
Hyundai,Hyundai Grand i101.2 Kappa Sportz Option,2018,"68,000kms",Petrol,Manual,₹3.85 Lakh,gurgaon
Nissan,Nissan MagniteXV,2023,"26,788kms",Petrol,Manual,₹5.72 Lakh,gurgaon
Mahindra,Mahindra XUV300W6 Diesel,2022,"41,054kms",Diesel,Manual,₹6.74 Lakh,gurgaon
Hyundai,Hyundai Verna1.6 VTVT SX,2017,"88,042kms",Petrol,Manual,₹6.21 Lakh,gurgaon
Hyundai,Hyundai VernaSX Turbo DCT,2023,"43,000kms",Petrol,Automatic,₹13.75 Lakh,gurgaon
Renault,Renault DusterPetrol RxL,2016,"85,282kms",Petrol,Manual,₹3.79 Lakh,gurgaon
Maruti,Maruti CiazPetrol,2017,"57,550kms",Diesel,Manual,₹5.23 Lakh,gurgaon
Honda,Honda CityZX MT,2023,"23,054kms",Petrol,Manual,₹11.17 Lakh,gurgaon
Honda,Honda Cityi-VTEC CVT VX,2018,"70,000kms",Petrol,Automatic,₹6.95 Lakh,gurgaon
Maruti,Maruti CiazPetrol,2018,"51,541kms",Diesel,Manual,₹5.67 Lakh,gurgaon
Maruti,Maruti CiazPetrol,2018,"53,635kms",Diesel,Manual,₹5.21 Lakh,gurgaon
Maruti,Maruti CiazPetrol,2019,"1,23,773kms",Diesel,Manual,₹5.80 Lakh,gurgaon
Honda,Honda AmazeVX i-VTEC,2016,"52,000kms",Petrol,Manual,₹3.25 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 SX Diesel,2017,"95,359kms",Diesel,Manual,₹6.02 Lakh,gurgaon
Kia,Kia SeltosGTX,2019,"31,075kms",Petrol,Manual,₹9.48 Lakh,gurgaon
Maruti,Maruti XL6Alpha AT,2021,"1,18,967kms",Petrol,Automatic,₹7.86 Lakh,gurgaon
Volvo,Volvo XC60D5 Summum,2014,"87,000kms",Diesel,Automatic,₹6.50 Lakh,gurgaon
Kia,Kia SeltosHTX G,2022,"27,832kms",Petrol,Manual,₹10.66 Lakh,gurgaon
Hyundai,Hyundai VenueSX Opt Turbo,2022,"45,083kms",Petrol,Manual,₹7.94 Lakh,gurgaon
Maruti,Maruti Grand VitaraZeta BSVI,2023,"27,838kms",Petrol,Manual,₹11.89 Lakh,gurgaon
Honda,Honda CityV MT,2019,"62,000kms",Petrol,Manual,₹7 Lakh,gurgaon
Kia,Kia SeltosGTX DCT,2021,"60,201kms",Petrol,Automatic,₹9.07 Lakh,gurgaon
Maruti,Maruti XL6Alpha AT,2020,"1,02,952kms",Petrol,Automatic,₹7.31 Lakh,gurgaon
Hyundai,Hyundai VenueSX Turbo iMT,2020,"56,730kms",Petrol,Manual,₹8.39 Lakh,gurgaon
Mahindra,Mahindra TharLX Hard Top AT RWD,2024,"7,000kms",Petrol,Automatic,₹13.25 Lakh,gurgaon
Nissan,Nissan MagniteTurbo XV,2021,"71,287kms",Petrol,Manual,₹6.14 Lakh,gurgaon
Honda,Honda WR-Vi-VTEC VX,2019,"53,218kms",Petrol,Manual,₹6 Lakh,gurgaon
Tata,Tata NexonXZ Diesel,2020,"52,836kms",Diesel,Manual,₹7.05 Lakh,gurgaon
Ford,Ford FigoTitanium BSIV,2019,"63,000kms",Petrol,Manual,₹3.15 Lakh,gurgaon
Maruti,Maruti Grand VitaraDelta,2024,"26,682kms",Petrol,Manual,₹10.09 Lakh,gurgaon
Hyundai,Hyundai VenueSX Opt Turbo,2021,"31,331kms",Petrol,Manual,₹7.72 Lakh,gurgaon
Nissan,Nissan MagniteTurbo XL,2023,"24,772kms",Petrol,Manual,₹5.78 Lakh,gurgaon
Audi,Audi A62.8 FSI,2011,"69,000kms",Petrol,Automatic,₹6 Lakh,gurgaon
Hyundai,Hyundai VernaSX Opt Turbo,2021,"56,761kms",Petrol,Automatic,₹10.33 Lakh,gurgaon
Hyundai,Hyundai VenueSX Turbo Executive,2020,"43,207kms",Diesel,Manual,₹7.04 Lakh,gurgaon
Ford,Ford EcosportTitanium Plus AT,2020,"54,728kms",Petrol,Automatic,₹7.17 Lakh,gurgaon
Hyundai,Hyundai CretaE,2024,"8,000kms",Petrol,Manual,₹11.50 Lakh,gurgaon
Honda,Honda WR-Vi-VTEC S,2020,"77,000kms",Petrol,Manual,₹5.35 Lakh,gurgaon
Kia,Kia CarensLuxury Plus Diesel AT 6 STR BSVI,2022,"25,000kms",Diesel,Automatic,₹13.95 Lakh,gurgaon
Maruti,Maruti CiazDelta 1.5,2018,"49,000kms",Diesel,Manual,₹5.45 Lakh,gurgaon
BMW,BMW 5 Series520d Luxury Line,2016,"85,000kms",Diesel,Automatic,₹17.50 Lakh,gurgaon
Kia,Kia CarnivalPremium,2021,"74,000kms",Diesel,Automatic,₹21 Lakh,gurgaon
Kia,Kia SonetGTX Plus Diesel BSVI,2021,"75,000kms",Diesel,Manual,₹7.80 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz GLC220d 4MATIC,2021,"36,000kms",Diesel,Automatic,₹39.50 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz GLC200,2022,"34,000kms",Petrol,Automatic,₹49 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 200,2020,"15,000kms",Petrol,Automatic,₹44.50 Lakh,gurgaon
Volvo,Volvo XC60Momentum D4 BSIV,2018,"59,000kms",Diesel,Automatic,₹29 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz C-ClassC 200,2023,"13,000kms",Petrol,Automatic,₹49 Lakh,gurgaon
Renault,Renault TriberRXZ BSVI,2022,"60,000kms",Petrol,Manual,₹5.50 Lakh,gurgaon
Maruti,Maruti Wagon RLXI CNG,2023,"33,000kms",CNG,Manual,₹5.75 Lakh,gurgaon
MG,MG HectorSharp CVT,2023,"40,000kms",Petrol,Automatic,₹16 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 SX Option,2020,"60,000kms",Petrol,Manual,₹10 Lakh,gurgaon
Hyundai,Hyundai CretaEX BSVI,2021,"68,000kms",Petrol,Manual,₹8.60 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaVDi Option,2017,"68,000kms",Diesel,Manual,₹5 Lakh,gurgaon
Mahindra,Mahindra XUV300W8,2019,"71,000kms",Petrol,Manual,₹6.20 Lakh,gurgaon
Maruti,Maruti CiazDelta AT,2021,"72,000kms",Petrol,Automatic,₹6.40 Lakh,gurgaon
Tata,Tata NexonSmart Plus,2023,"25,000kms",Petrol,Manual,₹7.50 Lakh,gurgaon
Hyundai,Hyundai VernaSX Opt Turbo,2021,"1,20,000kms",Petrol,Automatic,₹9.50 Lakh,gurgaon
MG,MG HectorSharp CVT,2023,"7,300kms",Petrol,Automatic,₹18 Lakh,gurgaon
MG,MG Hector PlusSharp DCT,2020,"52,000kms",Petrol,Automatic,₹12.50 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaZDi,2018,"50,000kms",Diesel,Manual,₹5.50 Lakh,gurgaon
Hyundai,Hyundai VernaSX IVT Opt,2023,"48,500kms",Petrol,Automatic,₹12.49 Lakh,gurgaon
Kia,Kia SeltosHTE Diesel iMT,2023,"29,000kms",Diesel,Automatic,₹10.50 Lakh,gurgaon
Hyundai,Hyundai AuraSX,2020,"30,000kms",Petrol,Manual,₹5.15 Lakh,gurgaon
MG,MG HectorSharp AT BSIV,2021,"60,000kms",Petrol,Automatic,₹12 Lakh,gurgaon
Maruti,Maruti XL6Zeta AT,2022,"40,000kms",Petrol,Automatic,₹9 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaVDi,2018,"60,000kms",Diesel,Manual,₹5.50 Lakh,gurgaon
Kia,Kia SeltosHTK Plus G,2021,"40,000kms",Petrol,Manual,₹9 Lakh,gurgaon
Maruti,Maruti Grand VitaraDelta AT,2024,"19,000kms",Petrol,Automatic,₹14 Lakh,gurgaon
Hyundai,Hyundai VenueSX Diesel,2023,"50,000kms",Diesel,Manual,₹10 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 G MT BSIV,2017,"1,50,000kms",Diesel,Manual,₹9 Lakh,gurgaon
Hyundai,Hyundai Grand i101.2 CRDi Sportz,2019,"60,000kms",Diesel,Manual,₹4.20 Lakh,gurgaon
Honda,Honda AmazeS Option i-VTEC,2017,"70,000kms",Petrol,Manual,₹3.90 Lakh,gurgaon
MG,MG HectorSharp CVT,2023,"7,300kms",Petrol,Automatic,₹18 Lakh,gurgaon
MG,MG Hector PlusSharp DCT,2020,"52,000kms",Petrol,Automatic,₹12.50 Lakh,gurgaon
Hyundai,Hyundai VernaSX Opt Turbo,2021,"1,20,000kms",Petrol,Automatic,₹9.50 Lakh,gurgaon
Maruti,Maruti Wagon RLXI CNG,2023,"33,000kms",CNG,Manual,₹5.75 Lakh,gurgaon
MG,MG HectorSharp CVT,2023,"40,000kms",Petrol,Automatic,₹16 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 CRDi AT SX Plus,2018,"65,000kms",Diesel,Automatic,₹7.75 Lakh,gurgaon
Mahindra,Mahindra MarazzoM4,2018,"1,20,000kms",Diesel,Manual,₹6 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz S-ClassS 350 CDI,2015,"80,000kms",Diesel,Automatic,₹22 Lakh,gurgaon
Tata,Tata NexonXM S,2023,"20,000kms",Petrol,Manual,₹7.50 Lakh,gurgaon
Hyundai,Hyundai VernaSX,2023,"35,000kms",Petrol,Manual,₹11.50 Lakh,gurgaon
Maruti,Maruti XL6Zeta CNG BSVI,2023,"60,000kms",CNG,Manual,₹9.50 Lakh,gurgaon
Honda,Honda Amaze 2nd GenVX CVT,2025,"20,000kms",Petrol,Automatic,₹10 Lakh,gurgaon
Maruti,Maruti XL6Zeta AT,2022,"40,000kms",Petrol,Automatic,₹9 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaVDi,2018,"60,000kms",Diesel,Manual,₹5.50 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 VTVT E Plus,2017,"80,000kms",Petrol,Manual,₹5.50 Lakh,gurgaon
Maruti,Maruti Grand VitaraDelta AT,2024,"19,000kms",Petrol,Automatic,₹14 Lakh,gurgaon
Hyundai,Hyundai VenueSX Diesel,2023,"50,000kms",Diesel,Manual,₹10 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 G MT BSIV,2017,"1,50,000kms",Diesel,Manual,₹9 Lakh,gurgaon
Hyundai,Hyundai Grand i101.2 CRDi Sportz,2019,"60,000kms",Diesel,Manual,₹4.20 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 VTVT E Plus,2017,"80,000kms",Petrol,Manual,₹5.50 Lakh,gurgaon
Maruti,Maruti Grand VitaraDelta AT,2024,"19,000kms",Petrol,Automatic,₹14 Lakh,gurgaon
Hyundai,Hyundai VenueSX Diesel,2023,"50,000kms",Diesel,Manual,₹10 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 G MT BSIV,2017,"1,50,000kms",Diesel,Manual,₹9 Lakh,gurgaon
Hyundai,Hyundai Grand i101.2 CRDi Sportz,2019,"60,000kms",Diesel,Manual,₹4.20 Lakh,gurgaon
Maruti,Maruti SwiftLXI Optional-O,2016,"64,000kms",Petrol,Manual,₹2.68 Lakh,gurgaon
Jaguar,Jaguar XJ2.0L Premium  Luxury LWB,2015,"34,000kms",Petrol,Automatic,₹26 Lakh,gurgaon
Hyundai,Hyundai VenueS BSVI,2022,"35,000kms",Petrol,Manual,₹6 Lakh,gurgaon
MG,MG HectorSharp AT BSIV,2021,"60,000kms",Petrol,Automatic,₹12 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 G 7 STR,2021,"72,000kms",Diesel,Manual,₹16 Lakh,gurgaon
Kia,Kia SonetX-Line Turbo DCT BSVI,2023,"20,000kms",Petrol,Automatic,₹13 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaVDi,2019,"80,000kms",Diesel,Manual,₹5 Lakh,gurgaon
Maruti,Maruti CiazAlpha Diesel,2019,"90,000kms",Diesel,Manual,₹7.50 Lakh,gurgaon
Maruti,Maruti Grand VitaraAlpha BSVI,2023,"15,000kms",Petrol,Manual,₹17.25 Lakh,gurgaon
Honda,Honda AmazeS i-Vtech,2013,"65,000kms",Petrol,Manual,₹3 Lakh,gurgaon
Hyundai,Hyundai Xcent1.2 Kappa Base,2014,"50,000kms",Petrol,Manual,₹2.40 Lakh,gurgaon
Lexus,Lexus ES300h Luxury,2022,"20,000kms",Petrol,Automatic,₹47 Lakh,gurgaon
Tata,Tata NexonXM S BSVI,2022,"27,000kms",Petrol,Manual,₹6.50 Lakh,gurgaon
Maruti,Maruti Swift DzireVXI 1.2,2018,"50,000kms",Petrol,Manual,₹4.13 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 G MT 8S BSIV,2016,"80,000kms",Diesel,Manual,₹11 Lakh,gurgaon
Porsche,Porsche CayenneDiesel Platinum Edition,2018,"50,000kms",Diesel,Automatic,₹46 Lakh,gurgaon
Kia,Kia SeltosHTK Plus,2023,"19,300kms",Petrol,Manual,₹12.45 Lakh,gurgaon
Kia,Kia SeltosGTX Plus,2019,"1,06,000kms",Petrol,Manual,₹9.35 Lakh,gurgaon
Maruti,Maruti Grand VitaraSigma,2024,"30,000kms",Petrol,Manual,₹12 Lakh,gurgaon
Tata,Tata TiagoXT,2023,"26,000kms",Petrol,Manual,₹7.25 Lakh,gurgaon
Kia,Kia SeltosHTK,2023,"19,000kms",Petrol,Manual,₹11.25 Lakh,gurgaon
BMW,BMW X7xDrive30d DPE Signature,2021,"1,07,000kms",Diesel,Automatic,₹69 Lakh,gurgaon
BMW,BMW 5 Series520d Luxury Line,2019,"72,000kms",Diesel,Automatic,₹29.50 Lakh,gurgaon
Maruti,Maruti CiazZXi,2014,"1,10,000kms",Petrol,Manual,₹2.85 Lakh,gurgaon
Kia,Kia CarensLuxury Plus Diesel AT 6 STR BSVI,2022,"62,700kms",Diesel,Automatic,₹13.50 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz GLC200,2022,"34,000kms",Petrol,Automatic,₹49 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 200,2020,"15,000kms",Petrol,Automatic,₹44.50 Lakh,gurgaon
Hyundai,Hyundai CretaE BSVI,2021,"54,000kms",Petrol,Manual,₹9.50 Lakh,gurgaon
Kia,Kia SeltosHTK Plus G,2022,"60,000kms",Petrol,Manual,₹8.50 Lakh,gurgaon
Maruti,Maruti Grand VitaraDelta,2023,"30,000kms",Petrol,Manual,₹11 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 VX 7 STR,2021,"55,000kms",Diesel,Manual,₹17.50 Lakh,gurgaon
Kia,Kia SeltosHTK,2023,"19,000kms",Petrol,Manual,₹11.26 Lakh,gurgaon
BMW,BMW X7xDrive 30d DPE,2021,"1,07,000kms",Diesel,Automatic,₹69 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 S Automatic,2019,"70,000kms",Diesel,Automatic,₹7.50 Lakh,gurgaon
Kia,Kia SeltosGTX Plus DCT,2023,"57,800kms",Petrol,Automatic,₹14.95 Lakh,gurgaon
BMW,BMW X7xDrive 30d DPE,2021,"1,07,000kms",Diesel,Automatic,₹69 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 S Automatic,2019,"70,000kms",Diesel,Automatic,₹7.50 Lakh,gurgaon
Honda,Honda AmazeS i-Vtech,2015,"67,000kms",Petrol,Manual,₹2.50 Lakh,gurgaon
Mahindra,Mahindra MarazzoM6,2019,"85,000kms",Diesel,Manual,₹5.85 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaVDi,2018,"60,000kms",Diesel,Manual,₹5.50 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 G 7 STR,2021,"72,000kms",Diesel,Manual,₹16 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 VTVT E Plus,2017,"80,000kms",Petrol,Manual,₹5.50 Lakh,gurgaon
Maruti,Maruti Grand VitaraDelta AT,2024,"19,000kms",Petrol,Automatic,₹14 Lakh,gurgaon
Hyundai,Hyundai VenueSX Diesel,2023,"50,000kms",Diesel,Manual,₹10 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 G MT BSIV,2017,"1,50,000kms",Diesel,Manual,₹9 Lakh,gurgaon
Hyundai,Hyundai Grand i101.2 CRDi Sportz,2019,"60,000kms",Diesel,Manual,₹4.20 Lakh,gurgaon
Kia,Kia SonetX-Line Turbo DCT BSVI,2023,"20,000kms",Petrol,Automatic,₹13 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaVDi,2019,"80,000kms",Diesel,Manual,₹5 Lakh,gurgaon
Maruti,Maruti CiazAlpha Diesel,2019,"90,000kms",Diesel,Manual,₹7.50 Lakh,gurgaon
Maruti,Maruti Grand VitaraAlpha BSVI,2023,"15,000kms",Petrol,Manual,₹17.25 Lakh,gurgaon
Honda,Honda AmazeS i-Vtech,2013,"65,000kms",Petrol,Manual,₹3 Lakh,gurgaon
Hyundai,Hyundai Xcent1.2 Kappa Base,2014,"50,000kms",Petrol,Manual,₹2.40 Lakh,gurgaon
MG,MG HectorSharp AT BSIV,2021,"20,000kms",Petrol,Automatic,₹15 Lakh,gurgaon
Honda,Honda Amaze 2nd GenVX CVT,2025,"20,000kms",Petrol,Automatic,₹10 Lakh,gurgaon
Hyundai,Hyundai CretaEX BSVI,2021,"68,000kms",Petrol,Manual,₹8.60 Lakh,gurgaon
Kia,Kia SeltosHTK G,2020,"80,000kms",Petrol,Manual,₹8 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 CRDi AT SX Plus,2018,"65,000kms",Diesel,Automatic,₹7.75 Lakh,gurgaon
Mahindra,Mahindra MarazzoM4,2018,"1,20,000kms",Diesel,Manual,₹6 Lakh,gurgaon
Maruti,Maruti XL6Zeta CNG BSVI,2023,"60,000kms",CNG,Manual,₹9.50 Lakh,gurgaon
Hyundai,Hyundai VernaSX,2023,"35,000kms",Petrol,Manual,₹11.50 Lakh,gurgaon
Jaguar,Jaguar XJ2.0L Premium  Luxury LWB,2015,"34,000kms",Petrol,Automatic,₹26 Lakh,gurgaon
Hyundai,Hyundai VenueS BSVI,2022,"35,000kms",Petrol,Manual,₹6 Lakh,gurgaon
Ford,Ford EcosportFacelift BSIV,2016,"1,03,000kms",Diesel,Manual,₹3.50 Lakh,gurgaon
Maruti,Maruti Grand VitaraAlpha AT BSVI,2022,"50,000kms",Petrol,Automatic,₹13.50 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaZDi Plus,2018,"1,20,000kms",Diesel,Manual,₹5.75 Lakh,gurgaon
Hyundai,Hyundai CretaSX Opt Diesel AT BSVI,2022,"50,000kms",Diesel,Automatic,₹13.15 Lakh,gurgaon
Tata,Tata Tiago1.2 Revotron XM,2018,"50,000kms",Petrol,Manual,₹2.80 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaVDi Option,2017,"90,000kms",Diesel,Manual,₹5.25 Lakh,gurgaon
Toyota,Toyota Urban cruiserHigh,2021,"50,000kms",Petrol,Manual,₹7.20 Lakh,gurgaon
Kia,Kia SonetHTK Plus,2024,"15,600kms",Petrol,Manual,₹6 Lakh,gurgaon
Kia,Kia SonetX-Line Turbo DCT BSVI,2023,"20,000kms",Petrol,Automatic,₹13 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaVDi,2019,"80,000kms",Diesel,Manual,₹5 Lakh,gurgaon
Maruti,Maruti CiazAlpha Diesel,2019,"90,000kms",Diesel,Manual,₹7.50 Lakh,gurgaon
Maruti,Maruti Grand VitaraAlpha BSVI,2023,"15,000kms",Petrol,Manual,₹17.25 Lakh,gurgaon
Maruti,Maruti Wagon RVXI Plus,2017,"86,000kms",Petrol,Manual,₹2.50 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz S-ClassS 350 d,2020,"40,000kms",Diesel,Automatic,₹62 Lakh,gurgaon
Mahindra,Mahindra XUV300W8 Option Diesel BSIV,2019,"1,50,000kms",Diesel,Manual,₹5.70 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz AMG E 534MATIC Plus,2022,"40,000kms",Petrol,Manual,₹55 Lakh,gurgaon
Porsche,Porsche CayenneDiesel Platinum Edition,2018,"50,000kms",Diesel,Automatic,₹46 Lakh,gurgaon
Toyota,Toyota Innova Crysta2.4 G Plus MT BSIV,2019,"80,000kms",Diesel,Manual,₹15 Lakh,gurgaon
Tata,2021Tata HarrierXT plus  -2022,2020,"62,200kms",Diesel,Manual,₹10.75 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz S-ClassS 350 CDI,2016,"90,000kms",Diesel,Automatic,₹25 Lakh,gurgaon
Kia,Kia SeltosGTX Plus Turbo DCT,2023,"9,175kms",Petrol,Automatic,₹15 Lakh,gurgaon
Hyundai,Hyundai CretaEX Diesel,2024,"70,000kms",Diesel,Manual,₹11 Lakh,gurgaon
Maruti,Maruti Grand VitaraAlpha AT BSVI,2022,"50,000kms",Petrol,Automatic,₹13.50 Lakh,gurgaon
Toyota,Toyota Urban cruiserHigh,2021,"50,000kms",Petrol,Manual,₹7.20 Lakh,gurgaon
Kia,Kia SonetHTK Plus,2024,"15,600kms",Petrol,Manual,₹6 Lakh,gurgaon
Hyundai,Hyundai VenueSX Diesel,2024,"44,600kms",Diesel,Manual,₹11 Lakh,gurgaon
Hyundai,Hyundai VenueS,2021,"65,000kms",Petrol,Manual,₹5.25 Lakh,gurgaon
Tata,Tata HarrierXZA Plus AT BSVI,2021,"75,000kms",Diesel,Automatic,₹14 Lakh,gurgaon
Hyundai,Hyundai VenueSX Turbo BSIV,2020,"90,000kms",Petrol,Manual,₹5.60 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 VTVT E Plus,2017,"58,000kms",Petrol,Manual,₹6.10 Lakh,gurgaon
Kia,Kia SonetHTE Diesel iMT,2023,"41,000kms",Diesel,Automatic,₹7.80 Lakh,gurgaon
Maruti,Maruti BalenoAlpha,2023,"40,000kms",Petrol,Manual,₹7.50 Lakh,gurgaon
Hyundai,Hyundai i201.2 Asta Dual Tone,2018,"1,00,000kms",Petrol,Manual,₹3.85 Lakh,gurgaon
Hyundai,Hyundai VenueSX Turbo BSIV,2020,"90,000kms",Petrol,Manual,₹5.60 Lakh,gurgaon
Hyundai,Hyundai Creta1.6 VTVT E Plus,2017,"58,000kms",Petrol,Manual,₹6.10 Lakh,gurgaon
Kia,Kia SonetHTE Diesel iMT,2023,"41,000kms",Diesel,Automatic,₹7.80 Lakh,gurgaon
Maruti,Maruti BalenoAlpha,2023,"40,000kms",Petrol,Manual,₹7.50 Lakh,gurgaon
Hyundai,Hyundai i201.2 Asta Dual Tone,2018,"1,00,000kms",Petrol,Manual,₹3.85 Lakh,gurgaon
Maruti,Maruti SwiftVXi CNG,2024,"70,000kms",CNG,Manual,₹7 Lakh,gurgaon
Hyundai,Hyundai i20Asta 1.2,2016,"92,000kms",Petrol,Manual,₹3.85 Lakh,gurgaon
Kia,Kia SeltosGTX Plus S Turbo DCT,2024,"13,000kms",Petrol,Automatic,₹18 Lakh,gurgaon
Hyundai,Hyundai VernaVTVT 1.6 AT SX Option,2018,"50,000kms",Petrol,Automatic,₹7 Lakh,gurgaon
Mercedes-Benz,Mercedes-Benz E-ClassE 350 d BSIV,2017,"1,10,000kms",Diesel,Automatic,₹22.90 Lakh,gurgaon
Tata,Tata TiagoXZ Plus BSVI,2021,"70,000kms",Petrol,Manual,₹3.75 Lakh,gurgaon
Hyundai,Hyundai i10Magna 1.1L,2017,"82,000kms",Petrol,Manual,₹2.75 Lakh,gurgaon
Maruti,Maruti Vitara BrezzaZDi AMT,2019,"50,000kms",Diesel,Automatic,₹6.80 Lakh,gurgaon
Maruti,Maruti CiazVDi Plus SHVS,2017,"1,08,000kms",Diesel,Manual,₹4 Lakh,gurgaon
